OrderId,CreatedAt,Items,CustomerId,FirstName,LastName,Street,CardBrand,CardExpiration,CardHolderName,CardNumber,CardSecurityNumber,City,Installments,Complement,PaymentType,State,ZipCode,GrainAccesses
6000,11/09/2023 12:50:37,5087:Ergonomic Plastic Pizza:3:4244:3:0; 9229:Handmade Cotton Gloves:3:1245:2:0; 2520:Awesome Fresh Shirt:2:8333:3:0; 5749:Handmade Metal Chicken:5:6404:3:0; 1364:Refined Cotton Keyboard:4:9933:4:0; 8852:Rustic Concrete Shirt:4:1598:3:0; 30:Handcrafted Granite Bike:6:1152:4:0; 130:Gorgeous Cotton Sausages:10:7745:3:0; 3983:Awesome Soft Chair:6:3804:5:0; 7732:Intelligent Wooden Pizza:6:6829:5:0;,6000,Jayce,Casper,25942 Huel Avenue,Home Loan Account,20-08-2024,Nia Lindgren,6382-5977-3432-5244,148,Yadiraside,0,Cyprus,CREDIT_CARD,Missouri,46629,Marketplace.Grains.Extended.OrderActorExt:48:2;Marketplace.Grains.Extended.PaymentActorExt:48:1;Marketplace.Grains.Extended.StockActorExt:31:3;Marketplace.Grains.Extended.StockActorExt:13:3;Marketplace.Grains.Extended.StockActorExt:24:3;Marketplace.Grains.Extended.StockActorExt:53:3;Marketplace.Grains.Extended.StockActorExt:20:6;Marketplace.Grains.Extended.StockActorExt:30:3;Marketplace.Grains.Extended.StockActorExt:2:3;Marketplace.Grains.Extended.StockActorExt:15:3;Marketplace.Grains.Extended.StockActorExt:52:3;
6001,11/09/2023 12:50:37,5216:Fantastic Plastic Table:5:9175:0:0; 3667:Sleek Frozen Chicken:7:7700:1:0; 3868:Generic Soft Sausages:6:2122:0:0; 6684:Incredible Steel Mouse:10:574:3:0; 6908:Awesome Steel Chair:3:909:4:0; 3943:Licensed Frozen Fish:5:3532:1:0; 4954:Incredible Plastic Tuna:9:9912:5:0; 2384:Unbranded Rubber Ball:4:3006:5:0; 5790:Refined Granite Cheese:1:364:4:0; 1270:Sleek Steel Chips:9:4208:3:0;,6001,Vincent,Swift,21869 Rusty Ports,Money Market Account,25-05-2024,Tyler Shanahan,3529-9474-8520-2004,401,Orenstad,0,Burkina Faso,CREDIT_CARD,Montana,00007,Marketplace.Grains.Extended.OrderActorExt:49:2;Marketplace.Grains.Extended.PaymentActorExt:49:1;Marketplace.Grains.Extended.StockActorExt:32:3;Marketplace.Grains.Extended.StockActorExt:19:3;Marketplace.Grains.Extended.StockActorExt:28:6;Marketplace.Grains.Extended.StockActorExt:60:3;Marketplace.Grains.Extended.StockActorExt:39:3;Marketplace.Grains.Extended.StockActorExt:26:3;Marketplace.Grains.Extended.StockActorExt:16:3;Marketplace.Grains.Extended.StockActorExt:30:3;Marketplace.Grains.Extended.StockActorExt:54:3;
6002,11/09/2023 12:50:37,5526:Handcrafted Soft Sausages:8:7924:1:0; 3303:Practical Cotton Tuna:1:5924:0:0; 9428:Sleek Fresh Ball:10:8357:4:0; 128:Generic Wooden Mouse:7:4338:1:0; 9132:Tasty Cotton Hat:2:1816:5:0; 5203:Ergonomic Cotton Chips:10:3280:2:0; 2068:Rustic Cotton Pants:5:9370:4:0; 6811:Ergonomic Soft Tuna:5:9406:5:0; 1543:Rustic Frozen Cheese:2:8726:5:0; 7133:Rustic Rubber Mouse:1:5992:3:0;,6002,Janis,Weimann,167 Melba Ville,Investment Account,20-05-2024,Herta Senger,6759-8499-6791-9662-92,704,Nayeliburgh,0,British Indian Ocean Territory (Chagos Archipelago),CREDIT_CARD,Kansas,92131,Marketplace.Grains.Extended.OrderActorExt:50:2;Marketplace.Grains.Extended.PaymentActorExt:50:1;Marketplace.Grains.Extended.StockActorExt:22:3;Marketplace.Grains.Extended.StockActorExt:39:3;Marketplace.Grains.Extended.StockActorExt:20:6;Marketplace.Grains.Extended.StockActorExt:0:3;Marketplace.Grains.Extended.StockActorExt:44:3;Marketplace.Grains.Extended.StockActorExt:19:3;Marketplace.Grains.Extended.StockActorExt:27:3;Marketplace.Grains.Extended.StockActorExt:7:3;Marketplace.Grains.Extended.StockActorExt:29:3;
6003,11/09/2023 12:50:37,2814:Refined Concrete Shoes:1:3638:5:0; 8853:Awesome Concrete Pizza:6:8022:2:0; 9061:Rustic Fresh Hat:2:7584:4:0; 3332:Sleek Granite Tuna:2:8610:1:0; 5572:Sleek Steel Bacon:9:9637:4:0; 8712:Rustic Granite Computer:9:9326:1:0; 2121:Intelligent Wooden Fish:1:2279:5:0; 3176:Ergonomic Plastic Sausages:9:7395:3:0; 6913:Fantastic Steel Bike:4:5407:0:0; 1808:Tasty Fresh Pants:8:9679:3:0;,6003,Else,Crooks,8703 Jacobs Well,Checking Account,28-02-2024,Jacky Reynolds,6767-2816-2283-2939-911,962,North Freida,0,Grenada,CREDIT_CARD,Kansas,91799,Marketplace.Grains.Extended.OrderActorExt:51:2;Marketplace.Grains.Extended.PaymentActorExt:51:1;Marketplace.Grains.Extended.StockActorExt:62:3;Marketplace.Grains.Extended.StockActorExt:21:3;Marketplace.Grains.Extended.StockActorExt:37:3;Marketplace.Grains.Extended.StockActorExt:4:6;Marketplace.Grains.Extended.StockActorExt:8:3;Marketplace.Grains.Extended.StockActorExt:9:3;Marketplace.Grains.Extended.StockActorExt:40:3;Marketplace.Grains.Extended.StockActorExt:1:3;Marketplace.Grains.Extended.StockActorExt:16:3;
6004,11/09/2023 12:50:37,7312:Awesome Rubber Mouse:9:9707:3:0; 7477:Small Frozen Chips:6:2484:0:0; 6280:Ergonomic Plastic Tuna:2:9266:0:0; 3735:Handmade Rubber Table:4:2387:1:0; 9807:Handcrafted Rubber Hat:7:3554:2:0; 9262:Incredible Frozen Sausages:1:17:0:0; 2974:Rustic Metal Mouse:2:8593:3:0; 6005:Practical Granite Fish:9:6383:1:0; 7880:Incredible Rubber Towels:3:3763:1:0; 651:Awesome Frozen Keyboard:7:2313:2:0;,6004,Paxton,Osinski,4445 Maurice Island,Home Loan Account,27-06-2024,Susie Hoppe,6767-9625-7793-6056-309,104,Rowebury,0,Martinique,CREDIT_CARD,California,42954,Marketplace.Grains.Extended.OrderActorExt:52:2;Marketplace.Grains.Extended.PaymentActorExt:52:1;Marketplace.Grains.Extended.StockActorExt:16:3;Marketplace.Grains.Extended.StockActorExt:53:6;Marketplace.Grains.Extended.StockActorExt:8:6;Marketplace.Grains.Extended.StockActorExt:23:3;Marketplace.Grains.Extended.StockActorExt:15:3;Marketplace.Grains.Extended.StockActorExt:46:3;Marketplace.Grains.Extended.StockActorExt:30:3;Marketplace.Grains.Extended.StockActorExt:11:3;
6005,11/09/2023 12:50:37,7592:Licensed Plastic Chips:7:6617:0:0; 1482:Awesome Steel Pizza:7:4277:0:0; 8007:Incredible Fresh Chips:7:8156:3:0; 7980:Practical Granite Chips:7:2921:0:0; 3260:Refined Metal Bike:3:4374:3:0; 1784:Tasty Metal Bacon:3:4710:5:0; 9801:Incredible Concrete Keyboard:9:2111:2:0; 2391:Ergonomic Granite Bike:7:6690:5:0; 6616:Awesome Frozen Keyboard:7:3369:2:0; 6160:Unbranded Plastic Ball:9:1868:2:0;,6005,Jayson,Berge,26857 Lorenz Divide,Investment Account,21-09-2024,Gilbert Bernhard,5038854216175657166,028,North Hertha,0,"Virgin Islands, U.S.",CREDIT_CARD,Louisiana,60328,Marketplace.Grains.Extended.OrderActorExt:53:2;Marketplace.Grains.Extended.PaymentActorExt:53:1;Marketplace.Grains.Extended.StockActorExt:40:3;Marketplace.Grains.Extended.StockActorExt:10:3;Marketplace.Grains.Extended.StockActorExt:7:3;Marketplace.Grains.Extended.StockActorExt:44:3;Marketplace.Grains.Extended.StockActorExt:60:3;Marketplace.Grains.Extended.StockActorExt:56:3;Marketplace.Grains.Extended.StockActorExt:9:3;Marketplace.Grains.Extended.StockActorExt:23:3;Marketplace.Grains.Extended.StockActorExt:24:3;Marketplace.Grains.Extended.StockActorExt:16:3;
6006,11/09/2023 12:50:37,6784:Handcrafted Concrete Chips:8:3263:3:0; 3219:Licensed Metal Shoes:9:7311:2:0; 8587:Rustic Soft Mouse:6:511:2:0; 6849:Incredible Metal Bike:4:4829:4:0; 4917:Intelligent Wooden Salad:3:9397:1:0; 6363:Handcrafted Granite Chicken:2:8736:4:0; 4606:Awesome Rubber Gloves:3:7188:3:0; 536:Unbranded Concrete Cheese:1:3033:5:0; 1111:Handcrafted Cotton Cheese:3:4932:3:0; 8195:Licensed Steel Computer:5:7164:4:0;,6006,Isaiah,White,37560 Monty Centers,Savings Account,11-04-2024,David Effertz,6767-3047-2395-2541-629,579,Elianefort,0,Indonesia,CREDIT_CARD,Maine,14285,Marketplace.Grains.Extended.OrderActorExt:54:2;Marketplace.Grains.Extended.PaymentActorExt:54:1;Marketplace.Grains.Extended.StockActorExt:0:3;Marketplace.Grains.Extended.StockActorExt:19:3;Marketplace.Grains.Extended.StockActorExt:11:3;Marketplace.Grains.Extended.StockActorExt:1:3;Marketplace.Grains.Extended.StockActorExt:53:3;Marketplace.Grains.Extended.StockActorExt:27:3;Marketplace.Grains.Extended.StockActorExt:62:3;Marketplace.Grains.Extended.StockActorExt:24:3;Marketplace.Grains.Extended.StockActorExt:23:3;Marketplace.Grains.Extended.StockActorExt:3:3;
6007,11/09/2023 12:50:37,1822:Incredible Wooden Keyboard:4:7444:0:0; 1777:Tasty Metal Ball:6:7236:3:0; 5470:Intelligent Wooden Soap:1:2774:1:0; 3982:Intelligent Granite Ball:10:7747:5:0; 3957:Sleek Wooden Chicken:4:4973:2:0; 8048:Handcrafted Rubber Chips:10:1410:0:0; 7023:Licensed Soft Table:8:9040:1:0; 5693:Awesome Metal Bike:8:3828:3:0; 321:Tasty Frozen Computer:10:4359:4:0; 9870:Handmade Wooden Fish:9:9430:4:0;,6007,Damien,Waters,8646 Monahan Drive,Personal Loan Account,29-11-2023,Solon Medhurst,3574-6642-6427-2215,921,South Dillanburgh,0,Oman,CREDIT_CARD,Oklahoma,70969,Marketplace.Grains.Extended.OrderActorExt:55:2;Marketplace.Grains.Extended.PaymentActorExt:55:1;Marketplace.Grains.Extended.StockActorExt:30:6;Marketplace.Grains.Extended.StockActorExt:49:3;Marketplace.Grains.Extended.StockActorExt:14:6;Marketplace.Grains.Extended.StockActorExt:53:3;Marketplace.Grains.Extended.StockActorExt:48:3;Marketplace.Grains.Extended.StockActorExt:47:3;Marketplace.Grains.Extended.StockActorExt:61:3;Marketplace.Grains.Extended.StockActorExt:1:3;
6008,11/09/2023 12:50:37,2229:Fantastic Wooden Chair:3:3383:2:0; 6062:Intelligent Steel Chicken:8:6957:4:0; 8930:Practical Soft Gloves:7:6195:2:0; 892:Awesome Soft Mouse:5:3128:3:0; 9541:Intelligent Metal Tuna:8:1939:1:0; 1332:Small Granite Ball:10:8099:1:0; 846:Rustic Steel Fish:5:8923:3:0; 1080:Practical Steel Fish:2:3470:1:0; 71:Generic Rubber Soap:2:2174:3:0; 3788:Sleek Fresh Mouse:2:832:1:0;,6008,Nicola,Streich,6327 Katelyn Hills,Personal Loan Account,13-08-2024,Alysha McClure,4757-8143-9375-1749,460,West Edmundside,0,Lao People's Democratic Republic,CREDIT_CARD,Georgia,80320-9638,Marketplace.Grains.Extended.OrderActorExt:56:2;Marketplace.Grains.Extended.PaymentActorExt:56:1;Marketplace.Grains.Extended.StockActorExt:53:3;Marketplace.Grains.Extended.StockActorExt:46:3;Marketplace.Grains.Extended.StockActorExt:34:3;Marketplace.Grains.Extended.StockActorExt:60:3;Marketplace.Grains.Extended.StockActorExt:5:3;Marketplace.Grains.Extended.StockActorExt:52:3;Marketplace.Grains.Extended.StockActorExt:14:3;Marketplace.Grains.Extended.StockActorExt:56:3;Marketplace.Grains.Extended.StockActorExt:7:3;Marketplace.Grains.Extended.StockActorExt:12:3;
6009,11/09/2023 12:50:37,8911:Rustic Wooden Bike:7:9234:5:0; 9729:Handcrafted Steel Cheese:6:7029:5:0; 6560:Unbranded Plastic Pants:10:9453:4:0; 752:Sleek Steel Pants:8:6005:0:0; 5024:Ergonomic Granite Chips:3:6635:4:0; 4093:Awesome Metal Bike:10:625:5:0; 8890:Incredible Rubber Chips:9:6231:0:0; 9430:Sleek Steel Car:7:9020:5:0; 8817:Generic Wooden Hat:10:9712:2:0; 3444:Sleek Fresh Chips:6:2404:3:0;,6009,Isac,Quitzon,53235 Elna Port,Investment Account,24-12-2023,Leora Botsford,6304-5864-3266-2052,695,East Erich,0,Nicaragua,CREDIT_CARD,Texas,61143,Marketplace.Grains.Extended.OrderActorExt:57:2;Marketplace.Grains.Extended.PaymentActorExt:57:1;Marketplace.Grains.Extended.StockActorExt:15:3;Marketplace.Grains.Extended.StockActorExt:1:3;Marketplace.Grains.Extended.StockActorExt:32:6;Marketplace.Grains.Extended.StockActorExt:48:3;Marketplace.Grains.Extended.StockActorExt:61:3;Marketplace.Grains.Extended.StockActorExt:58:3;Marketplace.Grains.Extended.StockActorExt:22:3;Marketplace.Grains.Extended.StockActorExt:49:3;Marketplace.Grains.Extended.StockActorExt:52:3;
