OrderId,CreatedAt,Items,CustomerId,FirstName,LastName,Street,CardBrand,CardExpiration,CardHolderName,CardNumber,CardSecurityNumber,City,Installments,Complement,PaymentType,State,ZipCode,GrainAccesses
2000,11/09/2023 12:50:01,2116:Practical Wooden Pizza:4:6458:3:0; 8967:Intelligent Rubber Computer:5:7629:2:0; 4691:Rustic Fresh Salad:7:7727:0:0; 5243:Unbranded Metal Soap:9:5426:1:0; 5502:Practical Fresh Pizza:2:3065:5:0; 1037:Rustic Granite Pizza:5:6298:2:0; 7612:Practical Frozen Computer:7:300:3:0; 6354:Awesome Frozen Computer:6:1060:0:0; 394:Tasty Fresh Bacon:8:3527:4:0; 1270:Sleek Steel Chips:4:4208:3:0;,2000,Roscoe,Wintheiser,404 Braeden Cliff,Home Loan Account,19-06-2024,Catalina Herzog,3609-674739-7145,503,West Carolstad,0,Samoa,CREDIT_CARD,Oregon,84501,Marketplace.Grains.Extended.OrderActorExt:16:2;Marketplace.Grains.Extended.PaymentActorExt:16:1;Marketplace.Grains.Extended.StockActorExt:4:3;Marketplace.Grains.Extended.StockActorExt:7:3;Marketplace.Grains.Extended.StockActorExt:19:3;Marketplace.Grains.Extended.StockActorExt:59:3;Marketplace.Grains.Extended.StockActorExt:62:3;Marketplace.Grains.Extended.StockActorExt:13:3;Marketplace.Grains.Extended.StockActorExt:60:3;Marketplace.Grains.Extended.StockActorExt:18:3;Marketplace.Grains.Extended.StockActorExt:10:3;Marketplace.Grains.Extended.StockActorExt:54:3;
2001,11/09/2023 12:50:01,7471:Incredible Fresh Car:7:7865:1:0; 5370:Fantastic Soft Hat:3:6022:0:0; 8966:Unbranded Fresh Cheese:8:6873:5:0; 1165:Handmade Cotton Keyboard:3:4381:4:0; 4470:Incredible Frozen Soap:6:6868:0:0; 5104:Small Rubber Bacon:3:9667:1:0; 2968:Intelligent Soft Hat:10:6181:3:0; 9191:Unbranded Soft Computer:2:6551:1:0; 5618:Tasty Wooden Tuna:3:3363:3:0; 2180:Awesome Soft Car:4:4901:4:0;,2001,Kelvin,McGlynn,640 Caesar Field,Credit Card Account,24-09-2024,Mona McDermott,4487-8519-9584-6151,559,Myriammouth,0,Montserrat,CREDIT_CARD,Texas,71369-3050,Marketplace.Grains.Extended.OrderActorExt:17:2;Marketplace.Grains.Extended.PaymentActorExt:17:1;Marketplace.Grains.Extended.StockActorExt:47:3;Marketplace.Grains.Extended.StockActorExt:58:3;Marketplace.Grains.Extended.StockActorExt:6:3;Marketplace.Grains.Extended.StockActorExt:13:3;Marketplace.Grains.Extended.StockActorExt:54:3;Marketplace.Grains.Extended.StockActorExt:48:3;Marketplace.Grains.Extended.StockActorExt:24:3;Marketplace.Grains.Extended.StockActorExt:39:3;Marketplace.Grains.Extended.StockActorExt:50:3;Marketplace.Grains.Extended.StockActorExt:4:3;
2002,11/09/2023 12:50:01,6509:Awesome Steel Soap:10:5263:1:0; 534:Gorgeous Steel Tuna:5:6090:2:0; 9906:Ergonomic Metal Towels:4:9807:5:0; 2063:Small Soft Hat:4:6199:0:0; 2352:Rustic Rubber Bacon:9:4535:2:0; 5860:Handmade Cotton Chicken:2:8918:0:0; 4793:Intelligent Frozen Shoes:4:6446:2:0; 5037:Intelligent Frozen Cheese:6:7416:2:0; 426:Ergonomic Frozen Fish:2:5044:0:0; 6631:Sleek Plastic Pants:7:1992:5:0;,2002,Demetrius,Schmidt,54183 Delpha Path,Savings Account,22-07-2024,Penelope Hansen,3029-649590-4367,112,North Yadira,0,Nigeria,CREDIT_CARD,Maryland,89118,Marketplace.Grains.Extended.OrderActorExt:18:2;Marketplace.Grains.Extended.PaymentActorExt:18:1;Marketplace.Grains.Extended.StockActorExt:45:6;Marketplace.Grains.Extended.StockActorExt:22:3;Marketplace.Grains.Extended.StockActorExt:50:3;Marketplace.Grains.Extended.StockActorExt:15:3;Marketplace.Grains.Extended.StockActorExt:48:3;Marketplace.Grains.Extended.StockActorExt:36:3;Marketplace.Grains.Extended.StockActorExt:57:3;Marketplace.Grains.Extended.StockActorExt:42:3;Marketplace.Grains.Extended.StockActorExt:39:3;
2003,11/09/2023 12:50:01,7191:Awesome Steel Car:10:9478:2:0; 7707:Small Rubber Bacon:3:6206:1:0; 518:Incredible Wooden Table:1:8196:0:0; 2546:Small Metal Mouse:2:6953:4:0; 122:Practical Cotton Gloves:2:8840:5:0; 9755:Tasty Steel Chair:7:877:3:0; 410:Awesome Plastic Table:9:1561:5:0; 7254:Rustic Metal Chicken:10:7126:5:0; 3291:Ergonomic Granite Keyboard:6:5262:4:0; 1921:Handcrafted Rubber Soap:6:3121:1:0;,2003,Arlie,Durgan,16621 Kasandra Mill,Investment Account,19-03-2024,Buck Emmerich,6371-5362-2014-7046,092,Lefflerview,0,Lithuania,CREDIT_CARD,Rhode Island,33758,Marketplace.Grains.Extended.OrderActorExt:19:2;Marketplace.Grains.Extended.PaymentActorExt:19:1;Marketplace.Grains.Extended.StockActorExt:23:3;Marketplace.Grains.Extended.StockActorExt:27:9;Marketplace.Grains.Extended.StockActorExt:6:3;Marketplace.Grains.Extended.StockActorExt:50:3;Marketplace.Grains.Extended.StockActorExt:58:3;Marketplace.Grains.Extended.StockActorExt:26:3;Marketplace.Grains.Extended.StockActorExt:22:3;Marketplace.Grains.Extended.StockActorExt:1:3;
2004,11/09/2023 12:50:01,3965:Small Steel Tuna:2:8680:3:0; 8348:Ergonomic Rubber Chair:6:4736:5:0; 3646:Unbranded Metal Computer:5:7076:2:0; 7036:Incredible Concrete Chicken:8:7423:5:0; 3689:Tasty Fresh Tuna:4:2499:2:0; 8630:Refined Rubber Soap:8:3360:5:0; 5284:Rustic Rubber Table:7:7409:2:0; 9138:Fantastic Metal Hat:9:7518:1:0; 3298:Rustic Concrete Bacon:7:3436:5:0; 1685:Refined Rubber Computer:2:6227:2:0;,2004,Bridie,Donnelly,8525 Mante Club,Home Loan Account,17-12-2023,King Blick,3059-572739-9811,723,Brownview,0,Faroe Islands,CREDIT_CARD,North Dakota,68029,Marketplace.Grains.Extended.OrderActorExt:20:2;Marketplace.Grains.Extended.PaymentActorExt:20:1;Marketplace.Grains.Extended.StockActorExt:61:3;Marketplace.Grains.Extended.StockActorExt:28:3;Marketplace.Grains.Extended.StockActorExt:62:3;Marketplace.Grains.Extended.StockActorExt:60:3;Marketplace.Grains.Extended.StockActorExt:41:3;Marketplace.Grains.Extended.StockActorExt:54:3;Marketplace.Grains.Extended.StockActorExt:36:3;Marketplace.Grains.Extended.StockActorExt:50:3;Marketplace.Grains.Extended.StockActorExt:34:3;Marketplace.Grains.Extended.StockActorExt:21:3;
2005,11/09/2023 12:50:01,3298:Rustic Concrete Bacon:6:3436:5:0; 5038:Rustic Steel Soap:1:7695:3:0; 9992:Incredible Soft Bacon:1:9098:4:0; 4181:Refined Plastic Mouse:4:7187:5:0; 4784:Handmade Rubber Bike:10:5486:2:0; 1581:Tasty Frozen Towels:2:3750:1:0; 9061:Rustic Fresh Hat:9:7584:4:0; 2627:Intelligent Wooden Shirt:8:7941:0:0; 2891:Handmade Plastic Cheese:10:8951:5:0; 9642:Tasty Cotton Fish:7:319:5:0;,2005,Skye,Hagenes,629 Stracke Meadows,Money Market Account,23-07-2024,Vincent Conn,6767-0150-8799-9270,247,Richieland,0,Timor-Leste,CREDIT_CARD,Arizona,78398,Marketplace.Grains.Extended.OrderActorExt:21:2;Marketplace.Grains.Extended.PaymentActorExt:21:1;Marketplace.Grains.Extended.StockActorExt:34:3;Marketplace.Grains.Extended.StockActorExt:46:3;Marketplace.Grains.Extended.StockActorExt:8:3;Marketplace.Grains.Extended.StockActorExt:21:3;Marketplace.Grains.Extended.StockActorExt:48:3;Marketplace.Grains.Extended.StockActorExt:45:3;Marketplace.Grains.Extended.StockActorExt:37:3;Marketplace.Grains.Extended.StockActorExt:3:3;Marketplace.Grains.Extended.StockActorExt:11:3;Marketplace.Grains.Extended.StockActorExt:42:3;
2006,11/09/2023 12:50:01,6244:Fantastic Granite Ball:4:1452:4:0; 2575:Intelligent Rubber Sausages:10:6024:0:0; 5927:Practical Metal Computer:5:10:1:0; 3762:Licensed Metal Chips:3:6146:5:0; 4079:Tasty Frozen Pizza:10:9151:1:0; 9763:Intelligent Plastic Ball:9:4428:2:0; 4851:Refined Steel Bacon:8:6208:4:0; 6419:Gorgeous Wooden Shoes:5:8457:3:0; 1042:Tasty Plastic Tuna:3:394:2:0; 4715:Handcrafted Granite Bacon:6:8404:1:0;,2006,Carole,Torp,94259 Jody Hills,Savings Account,27-09-2024,Orland Lowe,6396-6521-1164-3414,621,MacGyvertown,0,Cote d'Ivoire,CREDIT_CARD,West Virginia,07248,Marketplace.Grains.Extended.OrderActorExt:22:2;Marketplace.Grains.Extended.PaymentActorExt:22:1;Marketplace.Grains.Extended.StockActorExt:36:3;Marketplace.Grains.Extended.StockActorExt:15:3;Marketplace.Grains.Extended.StockActorExt:39:3;Marketplace.Grains.Extended.StockActorExt:50:3;Marketplace.Grains.Extended.StockActorExt:47:3;Marketplace.Grains.Extended.StockActorExt:35:3;Marketplace.Grains.Extended.StockActorExt:51:3;Marketplace.Grains.Extended.StockActorExt:19:3;Marketplace.Grains.Extended.StockActorExt:18:3;Marketplace.Grains.Extended.StockActorExt:43:3;
2007,11/09/2023 12:50:01,4694:Generic Plastic Shoes:6:1034:2:0; 5714:Unbranded Fresh Computer:8:3379:1:0; 5899:Licensed Fresh Chips:4:4737:0:0; 3696:Fantastic Rubber Tuna:3:6107:0:0; 8215:Awesome Steel Chicken:7:1315:4:0; 8160:Small Steel Hat:7:7490:4:0; 6888:Awesome Concrete Towels:2:5088:1:0; 2869:Intelligent Rubber Computer:5:9051:2:0; 8373:Unbranded Cotton Shoes:8:3940:1:0; 3721:Intelligent Rubber Shirt:8:4193:4:0;,2007,Abbie,Padberg,60746 Nelda Heights,Investment Account,02-03-2024,Oliver Reinger,502083922688109040,919,Gerlachberg,0,New Caledonia,CREDIT_CARD,Oregon,55227,Marketplace.Grains.Extended.OrderActorExt:23:2;Marketplace.Grains.Extended.PaymentActorExt:23:1;Marketplace.Grains.Extended.StockActorExt:22:3;Marketplace.Grains.Extended.StockActorExt:18:3;Marketplace.Grains.Extended.StockActorExt:11:3;Marketplace.Grains.Extended.StockActorExt:48:3;Marketplace.Grains.Extended.StockActorExt:23:3;Marketplace.Grains.Extended.StockActorExt:32:3;Marketplace.Grains.Extended.StockActorExt:40:3;Marketplace.Grains.Extended.StockActorExt:53:6;Marketplace.Grains.Extended.StockActorExt:9:3;
2008,11/09/2023 12:50:01,575:Intelligent Soft Sausages:10:8878:5:0; 5654:Handmade Plastic Keyboard:5:2352:3:0; 1738:Refined Wooden Car:9:9565:0:0; 8740:Incredible Steel Fish:5:8953:3:0; 3332:Sleek Granite Tuna:2:8610:1:0; 2152:Unbranded Rubber Sausages:5:3641:0:0; 7714:Generic Granite Cheese:3:1916:5:0; 6336:Fantastic Soft Mouse:2:5156:3:0; 7762:Handcrafted Metal Keyboard:6:2000:2:0; 8541:Tasty Steel Table:4:4162:3:0;,2008,Allie,Kuhn,9300 Baumbach Place,Investment Account,29-05-2024,Brown Walter,5590-3122-1933-9847,587,Jeffereyfurt,0,Romania,CREDIT_CARD,Delaware,06853-9344,Marketplace.Grains.Extended.OrderActorExt:24:2;Marketplace.Grains.Extended.PaymentActorExt:24:1;Marketplace.Grains.Extended.StockActorExt:63:3;Marketplace.Grains.Extended.StockActorExt:22:3;Marketplace.Grains.Extended.StockActorExt:10:3;Marketplace.Grains.Extended.StockActorExt:36:3;Marketplace.Grains.Extended.StockActorExt:4:3;Marketplace.Grains.Extended.StockActorExt:40:3;Marketplace.Grains.Extended.StockActorExt:34:3;Marketplace.Grains.Extended.StockActorExt:0:3;Marketplace.Grains.Extended.StockActorExt:18:3;Marketplace.Grains.Extended.StockActorExt:29:3;
2009,11/09/2023 12:50:01,694:Intelligent Fresh Chips:8:7362:5:0; 7782:Incredible Wooden Bike:2:9633:3:0; 4362:Tasty Metal Computer:6:1605:2:0; 3648:Gorgeous Cotton Table:7:7993:3:0; 5677:Awesome Granite Bike:10:7157:3:0; 1390:Incredible Frozen Mouse:8:8270:4:0; 2420:Awesome Concrete Soap:10:3501:1:0; 9884:Rustic Granite Chips:8:8826:3:0; 2957:Handmade Granite Shoes:2:3176:2:0; 3925:Tasty Soft Bike:7:6906:4:0;,2009,Ernesto,Koepp,4714 Labadie Mall,Investment Account,09-03-2024,Frederique Cummerata,3003-102179-6338,007,Jimmiemouth,0,Malaysia,CREDIT_CARD,Maine,18685-2126,Marketplace.Grains.Extended.OrderActorExt:25:2;Marketplace.Grains.Extended.PaymentActorExt:25:1;Marketplace.Grains.Extended.StockActorExt:54:3;Marketplace.Grains.Extended.StockActorExt:38:3;Marketplace.Grains.Extended.StockActorExt:10:3;Marketplace.Grains.Extended.StockActorExt:0:3;Marketplace.Grains.Extended.StockActorExt:45:3;Marketplace.Grains.Extended.StockActorExt:46:3;Marketplace.Grains.Extended.StockActorExt:52:3;Marketplace.Grains.Extended.StockActorExt:28:3;Marketplace.Grains.Extended.StockActorExt:13:3;Marketplace.Grains.Extended.StockActorExt:21:3;
