OrderId,CreatedAt,Items,CustomerId,FirstName,LastName,Street,CardBrand,CardExpiration,CardHolderName,CardNumber,CardSecurityNumber,City,Installments,Complement,PaymentType,State,ZipCode,GrainAccesses
12000,11/10/2023 14:32:49,434:Incredible Wooden Table:2:4658:4:0; 497:Rustic Concrete Computer:7:3101:4:0; 727:Incredible Fresh Hat:5:5475:3:0; 737:Handmade Fresh Cheese:7:447:4:0; 384:Incredible Plastic Pizza:9:6067:1:0;,12000,Alexandria,Wiza,4702 Dale Prairie,Auto Loan Account,07.02.2024,Neha Hegmann,6759-8621-2402-8963,799,Bartellville,0,Greenland,CREDIT_CARD,Kentucky,49384-1261,Marketplace.Grains.StockActor:50:3;Marketplace.Grains.StockActor:49:3;Marketplace.Grains.StockActor:23:3;Marketplace.Grains.StockActor:33:3;Marketplace.Grains.StockActor:0:3;Marketplace.Grains.OrderActor:32:2;Marketplace.Grains.PaymentActor:32:1;
12001,11/10/2023 14:32:49,349:Intelligent Cotton Ball:3:8665:4:0; 298:Practical Rubber Cheese:6:5458:4:0; 610:Rustic Rubber Chair:1:6995:1:0; 687:Refined Wooden Mouse:8:9646:0:0; 464:Tasty Soft Chair:9:1691:2:0;,12001,Edythe,Mayert,2953 Rebeca Cove,Checking Account,17.03.2024,Dee Herman,3462-672749-93920,026,West Granville,0,Ukraine,CREDIT_CARD,California,20607-6492,Marketplace.Grains.StockActor:29:3;Marketplace.Grains.StockActor:42:3;Marketplace.Grains.StockActor:34:3;Marketplace.Grains.StockActor:47:3;Marketplace.Grains.StockActor:16:3;Marketplace.Grains.OrderActor:33:2;Marketplace.Grains.PaymentActor:33:1;
12002,11/10/2023 14:32:49,15:Unbranded Rubber Shirt:6:2198:4:0; 6:Intelligent Metal Shoes:7:8184:5:0; 314:Gorgeous Rubber Bacon:3:8782:4:0; 724:Awesome Concrete Soap:1:2505:1:0; 709:Unbranded Plastic Hat:8:4698:3:0;,12002,Misael,Lind,3267 Alexa Roads,Home Loan Account,06.08.2024,Maeve Lebsack,6767-1335-2801-8751-758,533,North Alexisview,0,Thailand,CREDIT_CARD,Maryland,14332,Marketplace.Grains.StockActor:15:3;Marketplace.Grains.StockActor:6:3;Marketplace.Grains.StockActor:58:3;Marketplace.Grains.StockActor:20:3;Marketplace.Grains.StockActor:5:3;Marketplace.Grains.OrderActor:34:2;Marketplace.Grains.PaymentActor:34:1;
12003,11/10/2023 14:32:49,900:Awesome Cotton Shirt:9:5946:5:0; 358:Rustic Granite Bike:1:3888:3:0; 306:Rustic Rubber Tuna:4:3860:4:0; 490:Ergonomic Granite Chair:6:7882:4:0; 657:Unbranded Rubber Soap:5:5789:4:0;,12003,Mikayla,Miller,37000 Carmella Place,Checking Account,20.07.2024,Retta Tillman,5464-1874-7027-7008,299,Jennyferberg,0,Liechtenstein,CREDIT_CARD,Delaware,16516-2203,Marketplace.Grains.StockActor:4:3;Marketplace.Grains.StockActor:38:3;Marketplace.Grains.StockActor:50:3;Marketplace.Grains.StockActor:42:3;Marketplace.Grains.StockActor:17:3;Marketplace.Grains.OrderActor:35:2;Marketplace.Grains.PaymentActor:35:1;
12004,11/10/2023 14:32:49,729:Tasty Cotton Pants:2:342:2:0; 494:Generic Frozen Table:6:6513:0:0; 127:Generic Wooden Ball:10:8573:2:0; 804:Gorgeous Rubber Ball:3:9306:2:0; 719:Handmade Cotton Pants:7:4452:2:0;,12004,Lonie,Olson,1633 Ethyl Throughway,Money Market Account,03.07.2024,Vada Blanda,5448-7064-5599-1787,943,Millerfort,0,Reunion,CREDIT_CARD,Texas,84247-3060,Marketplace.Grains.StockActor:25:3;Marketplace.Grains.StockActor:46:3;Marketplace.Grains.StockActor:63:3;Marketplace.Grains.StockActor:36:3;Marketplace.Grains.StockActor:15:3;Marketplace.Grains.OrderActor:36:2;Marketplace.Grains.PaymentActor:36:1;
12005,11/10/2023 14:32:49,744:Practical Cotton Pants:8:3722:2:0; 93:Generic Metal Towels:8:3471:0:0; 550:Practical Soft Keyboard:2:5426:4:0; 332:Tasty Wooden Sausages:9:3184:4:0; 598:Fantastic Soft Bacon:4:9327:3:0;,12005,Gia,Boyer,255 Madonna Cove,Savings Account,08.06.2024,Carli Kovacek,3772-669418-76775,403,South Barrettburgh,0,Honduras,CREDIT_CARD,South Dakota,34948,Marketplace.Grains.StockActor:40:3;Marketplace.Grains.StockActor:29:3;Marketplace.Grains.StockActor:38:3;Marketplace.Grains.StockActor:12:3;Marketplace.Grains.StockActor:22:3;Marketplace.Grains.OrderActor:37:2;Marketplace.Grains.PaymentActor:37:1;
12006,11/10/2023 14:32:49,915:Licensed Plastic Keyboard:6:2466:4:0; 611:Sleek Steel Pants:4:598:2:0; 114:Incredible Soft Keyboard:10:2282:3:0; 27:Unbranded Plastic Pants:8:3779:1:0; 425:Handcrafted Soft Bacon:2:1349:1:0;,12006,Soledad,Feil,810 Schmeler Valley,Personal Loan Account,03.09.2024,Jaylon Schmitt,6759-0240-4428-8720-365,310,Morartown,0,Belarus,CREDIT_CARD,Vermont,44070,Marketplace.Grains.StockActor:19:3;Marketplace.Grains.StockActor:35:3;Marketplace.Grains.StockActor:50:3;Marketplace.Grains.StockActor:27:3;Marketplace.Grains.StockActor:41:3;Marketplace.Grains.OrderActor:38:2;Marketplace.Grains.PaymentActor:38:1;
12007,11/10/2023 14:32:49,711:Licensed Frozen Cheese:7:1558:3:0; 808:Incredible Rubber Hat:2:7335:4:0; 729:Tasty Cotton Pants:10:342:2:0; 651:Handmade Fresh Chips:2:7291:4:0; 150:Generic Steel Bike:8:3168:2:0;,12007,Lilly,Wiegand,33368 Treutel Cliffs,Auto Loan Account,22.01.2024,Maxime Funk,6771-8945-3229-8684,893,Millsville,0,Sri Lanka,CREDIT_CARD,Iowa,22288-2745,Marketplace.Grains.StockActor:7:3;Marketplace.Grains.StockActor:40:3;Marketplace.Grains.StockActor:25:3;Marketplace.Grains.StockActor:11:3;Marketplace.Grains.StockActor:22:3;Marketplace.Grains.OrderActor:39:2;Marketplace.Grains.PaymentActor:39:1;
12008,11/10/2023 14:32:49,526:Licensed Metal Pizza:2:4048:0:0; 96:Incredible Steel Shoes:3:1134:5:0; 221:Generic Steel Shoes:7:3715:2:0; 60:Unbranded Plastic Pants:5:8130:3:0; 68:Refined Plastic Tuna:3:6688:4:0;,12008,Bart,Kessler,4944 Karina Mountains,Money Market Account,18.05.2024,Edison Dare,589368716992408715,474,Jaceville,0,Oman,CREDIT_CARD,South Dakota,82140,Marketplace.Grains.StockActor:14:3;Marketplace.Grains.StockActor:32:3;Marketplace.Grains.StockActor:29:3;Marketplace.Grains.StockActor:60:3;Marketplace.Grains.StockActor:4:3;Marketplace.Grains.OrderActor:40:2;Marketplace.Grains.PaymentActor:40:1;
12009,11/10/2023 14:32:49,808:Incredible Rubber Hat:6:7335:4:0; 214:Fantastic Soft Ball:2:3138:3:0; 363:Awesome Frozen Mouse:4:548:5:0; 535:Rustic Metal Keyboard:6:7050:4:0; 972:Small Frozen Fish:2:7651:4:0;,12009,Omer,Stroman,356 Huel Throughway,Investment Account,01.04.2024,Demarcus Kling,6387-4560-8100-1897,475,Feeneymouth,0,Norway,CREDIT_CARD,Alabama,11681-9476,Marketplace.Grains.StockActor:40:3;Marketplace.Grains.StockActor:22:3;Marketplace.Grains.StockActor:43:3;Marketplace.Grains.StockActor:23:3;Marketplace.Grains.StockActor:12:3;Marketplace.Grains.OrderActor:41:2;Marketplace.Grains.PaymentActor:41:1;
12010,11/10/2023 14:32:49,867:Intelligent Steel Cheese:10:8503:0:0; 598:Fantastic Soft Bacon:9:9327:3:0; 593:Fantastic Frozen Pizza:8:5256:3:0; 253:Awesome Granite Bacon:5:6381:0:0; 80:Unbranded Fresh Bike:9:9326:5:0;,12010,Randy,Schinner,573 Terry Lodge,Money Market Account,27.02.2024,Elinor Grant,6489-6289-4635-7592-9621,939,Nienowville,0,Falkland Islands (Malvinas),CREDIT_CARD,Arizona,07345-2428,Marketplace.Grains.StockActor:35:3;Marketplace.Grains.StockActor:22:3;Marketplace.Grains.StockActor:17:3;Marketplace.Grains.StockActor:61:3;Marketplace.Grains.StockActor:16:3;Marketplace.Grains.OrderActor:42:2;Marketplace.Grains.PaymentActor:42:1;
