OrderId,CreatedAt,Items,CustomerId,FirstName,LastName,Street,CardBrand,CardExpiration,CardHolderName,CardNumber,CardSecurityNumber,City,Installments,Complement,PaymentType,State,ZipCode,GrainAccesses
0,11/10/2023 14:31:07,411:Sleek Steel Towels:8:3467:0:0; 972:Small Frozen Fish:10:7651:4:0; 873:Tasty Cotton Bacon:1:5636:5:0; 816:Practical Metal Chips:7:9234:2:0; 508:Intelligent Wooden Ball:5:5548:2:0;,0,Watson,Ullrich,00275 Ana Ways,Credit Card Account,23.11.2023,Myrtice Littel,6381-9409-3348-5891,201,West Mitchell,0,Peru,CREDIT_CARD,Florida,98636-2009,Marketplace.Grains.StockActor:27:3;Marketplace.Grains.StockActor:12:3;Marketplace.Grains.StockActor:41:3;Marketplace.Grains.StockActor:48:3;Marketplace.Grains.StockActor:60:3;Marketplace.Grains.OrderActor:0:2;Marketplace.Grains.PaymentActor:0:1;
1,11/10/2023 14:31:07,600:Sleek Plastic Fish:2:9011:5:0; 347:Intelligent Plastic Hat:10:5439:1:0; 544:Unbranded Plastic Ball:2:3670:0:0; 827:Handcrafted Granite Bacon:10:6247:2:0; 926:Practical Metal Bacon:4:661:5:0;,1,Meghan,Lakin,2712 Kulas Haven,Personal Loan Account,19.11.2023,Cordelia Quigley,6759-8548-3636-9579,725,North Donniemouth,0,Saudi Arabia,CREDIT_CARD,Ohio,89026-3636,Marketplace.Grains.StockActor:24:3;Marketplace.Grains.StockActor:27:3;Marketplace.Grains.StockActor:32:3;Marketplace.Grains.StockActor:59:3;Marketplace.Grains.StockActor:30:3;Marketplace.Grains.OrderActor:1:2;Marketplace.Grains.PaymentActor:1:1;
2,11/10/2023 14:31:07,100:Gorgeous Cotton Chair:7:9192:4:0; 111:Licensed Fresh Keyboard:1:3133:5:0; 798:Small Rubber Computer:1:4271:3:0; 613:Tasty Granite Computer:2:2208:3:0; 920:Intelligent Fresh Gloves:1:9416:1:0;,2,Jaida,Casper,288 Rosenbaum Field,Personal Loan Account,15.09.2024,Reginald Fisher,63044229586463726856,755,Lake Sydni,0,Norway,CREDIT_CARD,Alaska,81509,Marketplace.Grains.StockActor:36:3;Marketplace.Grains.StockActor:47:3;Marketplace.Grains.StockActor:30:3;Marketplace.Grains.StockActor:37:3;Marketplace.Grains.StockActor:24:3;Marketplace.Grains.OrderActor:2:2;Marketplace.Grains.PaymentActor:2:1;
3,11/10/2023 14:31:07,281:Intelligent Granite Pants:6:2723:4:0; 868:Fantastic Concrete Fish:4:746:0:0; 442:Tasty Rubber Tuna:6:9924:2:0; 854:Handmade Fresh Chicken:2:802:2:0; 902:Practical Rubber Shoes:2:4987:2:0;,3,Alan,Littel,007 Osinski Lock,Money Market Account,02.05.2024,Andy Pfannerstill,6767-1815-4137-4505-214,107,Osinskiville,0,Bosnia and Herzegovina,CREDIT_CARD,Alaska,62104-7861,Marketplace.Grains.StockActor:25:3;Marketplace.Grains.StockActor:36:3;Marketplace.Grains.StockActor:58:3;Marketplace.Grains.StockActor:22:3;Marketplace.Grains.StockActor:6:3;Marketplace.Grains.OrderActor:3:2;Marketplace.Grains.PaymentActor:3:1;
4,11/10/2023 14:31:07,378:Tasty Concrete Car:8:263:2:0; 368:Handmade Fresh Hat:9:1225:1:0; 535:Rustic Metal Keyboard:1:7050:4:0; 142:Tasty Plastic Salad:1:2927:2:0; 810:Small Wooden Soap:7:9599:0:0;,4,Alfonzo,Wilkinson,82355 Andrew Ports,Credit Card Account,01.05.2024,Noe McKenzie,6771-8968-4059-6501,906,Lake Reinafort,0,New Caledonia,CREDIT_CARD,Oklahoma,60899,Marketplace.Grains.StockActor:58:3;Marketplace.Grains.StockActor:48:3;Marketplace.Grains.StockActor:23:3;Marketplace.Grains.StockActor:14:3;Marketplace.Grains.StockActor:42:3;Marketplace.Grains.OrderActor:4:2;Marketplace.Grains.PaymentActor:4:1;
5,11/10/2023 14:31:07,447:Handcrafted Plastic Gloves:1:4408:5:0; 672:Refined Cotton Table:4:5066:2:0; 550:Practical Soft Keyboard:2:5426:4:0; 760:Fantastic Soft Bacon:8:4935:3:0; 333:Incredible Fresh Pizza:4:2578:1:0;,5,Fredy,Kilback,221 Dietrich Grove,Auto Loan Account,08.02.2024,Virginia Abshire,670676537716091412,757,Wiegandshire,0,Kenya,CREDIT_CARD,South Carolina,20342,Marketplace.Grains.StockActor:63:3;Marketplace.Grains.StockActor:32:3;Marketplace.Grains.StockActor:38:3;Marketplace.Grains.StockActor:56:3;Marketplace.Grains.StockActor:13:3;Marketplace.Grains.OrderActor:5:2;Marketplace.Grains.PaymentActor:5:1;
6,11/10/2023 14:31:07,329:Refined Concrete Keyboard:6:9160:0:0; 482:Sleek Plastic Chips:7:8831:1:0; 573:Gorgeous Frozen Keyboard:1:2018:1:0; 218:Tasty Rubber Gloves:9:9541:5:0; 786:Small Rubber Salad:5:3606:3:0;,6,Trudie,Steuber,6220 Chandler Prairie,Savings Account,29.07.2024,Giuseppe Nader,6396-9884-5923-9500,097,Pollyland,0,Belize,CREDIT_CARD,Rhode Island,05804-4636,Marketplace.Grains.StockActor:9:3;Marketplace.Grains.StockActor:34:3;Marketplace.Grains.StockActor:61:3;Marketplace.Grains.StockActor:26:3;Marketplace.Grains.StockActor:18:3;Marketplace.Grains.OrderActor:6:2;Marketplace.Grains.PaymentActor:6:1;
7,11/10/2023 14:31:07,287:Generic Concrete Bike:3:9225:3:0; 892:Gorgeous Concrete Salad:7:8545:5:0; 658:Gorgeous Soft Shoes:9:1857:5:0; 397:Refined Metal Tuna:9:855:5:0; 567:Intelligent Fresh Chips:1:3161:0:0;,7,Casey,Kuvalis,724 Evert Shore,Auto Loan Account,18.06.2024,Jaden Dibbert,6767-1425-4198-3869-041,280,North Adriennestad,0,Croatia,CREDIT_CARD,Indiana,34362,Marketplace.Grains.StockActor:31:3;Marketplace.Grains.StockActor:60:3;Marketplace.Grains.StockActor:18:3;Marketplace.Grains.StockActor:13:3;Marketplace.Grains.StockActor:55:3;Marketplace.Grains.OrderActor:7:2;Marketplace.Grains.PaymentActor:7:1;
8,11/10/2023 14:31:07,927:Small Fresh Sausages:2:4210:5:0; 181:Refined Fresh Car:7:9175:4:0; 21:Practical Steel Sausages:9:5972:5:0; 589:Generic Steel Cheese:3:5276:1:0; 473:Fantastic Cotton Chips:4:8639:4:0;,8,Greta,Strosin,511 Amari Pike,Auto Loan Account,23.09.2024,Imogene Gislason,63046053993969001485,786,Binschester,0,Iceland,CREDIT_CARD,Delaware,17457-0610,Marketplace.Grains.StockActor:31:3;Marketplace.Grains.StockActor:53:3;Marketplace.Grains.StockActor:21:3;Marketplace.Grains.StockActor:13:3;Marketplace.Grains.StockActor:25:3;Marketplace.Grains.OrderActor:8:2;Marketplace.Grains.PaymentActor:8:1;
9,11/10/2023 14:31:07,197:Intelligent Cotton Car:6:2454:5:0; 490:Ergonomic Granite Chair:8:7882:4:0; 562:Small Granite Chicken:2:6612:3:0; 470:Generic Wooden Cheese:2:3613:0:0; 477:Fantastic Concrete Bacon:2:5986:1:0;,9,Noemi,Kunde,548 Isac Extensions,Auto Loan Account,15.09.2024,Madge Glover,6011-6265-8567-5496-6964,548,North Amayafort,0,Serbia,CREDIT_CARD,West Virginia,42561-4043,Marketplace.Grains.StockActor:5:3;Marketplace.Grains.StockActor:42:3;Marketplace.Grains.StockActor:50:3;Marketplace.Grains.StockActor:22:3;Marketplace.Grains.StockActor:29:3;Marketplace.Grains.OrderActor:9:2;Marketplace.Grains.PaymentActor:9:1;
