OrderId,CreatedAt,Items,CustomerId,FirstName,LastName,Street,CardBrand,CardExpiration,CardHolderName,CardNumber,CardSecurityNumber,City,Installments,Complement,PaymentType,State,ZipCode,GrainAccesses
8000,11/10/2023 14:32:15,236:Handmade Wooden Sausages:7:1111:4:0; 767:Unbranded Fresh Computer:7:4722:5:0; 865:Handmade Steel Chicken:2:5517:3:0; 695:Practical Frozen Car:7:3373:0:0; 988:Gorgeous Concrete Keyboard:8:6306:0:0;,8000,Lemuel,Cronin,00182 Legros Pine,Checking Account,09.02.2024,Ahmad Sipes,4163576512976,323,East Marcia,0,China,CREDIT_CARD,Oklahoma,19437,Marketplace.Grains.StockActor:44:3;Marketplace.Grains.StockActor:63:3;Marketplace.Grains.StockActor:33:3;Marketplace.Grains.StockActor:55:3;Marketplace.Grains.StockActor:28:3;Marketplace.Grains.OrderActor:0:2;Marketplace.Grains.PaymentActor:0:1;
8001,11/10/2023 14:32:15,265:Awesome Concrete Mouse:6:9775:2:0; 494:Generic Frozen Table:4:6513:0:0; 884:Sleek Fresh Bike:7:2817:2:0; 168:Fantastic Metal Keyboard:6:5887:1:0; 630:Awesome Plastic Sausages:4:3335:1:0;,8001,Koby,Schoen,178 Hamill Stravenue,Home Loan Account,09.03.2024,Katlynn Metz,670601677540761945,776,Winstonland,0,Mozambique,CREDIT_CARD,Kentucky,42277-8278,Marketplace.Grains.StockActor:9:3;Marketplace.Grains.StockActor:46:3;Marketplace.Grains.StockActor:52:3;Marketplace.Grains.StockActor:40:3;Marketplace.Grains.StockActor:54:3;Marketplace.Grains.OrderActor:1:2;Marketplace.Grains.PaymentActor:1:1;
8002,11/10/2023 14:32:15,217:Generic Soft Soap:5:8985:3:0; 814:Incredible Concrete Chair:5:1056:3:0; 752:Refined Rubber Shoes:9:2271:2:0; 570:Refined Frozen Tuna:10:668:5:0; 597:Gorgeous Rubber Tuna:9:4711:0:0;,8002,Kristian,Wuckert,7455 Coralie Avenue,Investment Account,17.02.2024,Fred Rowe,3786-372901-21246,634,North Kaleb,0,San Marino,CREDIT_CARD,New York,24621,Marketplace.Grains.StockActor:25:3;Marketplace.Grains.StockActor:46:3;Marketplace.Grains.StockActor:48:3;Marketplace.Grains.StockActor:58:3;Marketplace.Grains.StockActor:21:3;Marketplace.Grains.OrderActor:2:2;Marketplace.Grains.PaymentActor:2:1;
8003,11/10/2023 14:32:15,777:Small Rubber Gloves:8:2574:4:0; 161:Fantastic Concrete Salad:2:7236:1:0; 301:Licensed Metal Pants:1:7065:1:0; 356:Ergonomic Steel Shoes:4:3803:3:0; 753:Refined Metal Pizza:7:9569:1:0;,8003,Kole,Hackett,81599 Jewell Mountain,Savings Account,20.07.2024,Judge Wiza,3435-639653-28233,702,New Tracey,0,Tunisia,CREDIT_CARD,Nebraska,10588-0880,Marketplace.Grains.StockActor:9:3;Marketplace.Grains.StockActor:33:3;Marketplace.Grains.StockActor:45:3;Marketplace.Grains.StockActor:36:3;Marketplace.Grains.StockActor:49:3;Marketplace.Grains.OrderActor:3:2;Marketplace.Grains.PaymentActor:3:1;
8004,11/10/2023 14:32:15,571:Practical Steel Mouse:5:6672:4:0; 494:Generic Frozen Table:1:6513:0:0; 984:Refined Concrete Salad:9:5801:2:0; 345:Fantastic Rubber Chair:9:9147:4:0; 646:Generic Cotton Table:8:5541:2:0;,8004,Edward,Casper,9114 Evan Plains,Credit Card Account,30.04.2024,Earl Robel,3529-9288-8846-2718,803,New Constantinburgh,0,Isle of Man,CREDIT_CARD,Alabama,22045,Marketplace.Grains.StockActor:59:3;Marketplace.Grains.StockActor:46:3;Marketplace.Grains.StockActor:24:3;Marketplace.Grains.StockActor:25:3;Marketplace.Grains.StockActor:6:3;Marketplace.Grains.OrderActor:4:2;Marketplace.Grains.PaymentActor:4:1;
8005,11/10/2023 14:32:15,849:Gorgeous Metal Towels:7:9944:4:0; 456:Handmade Granite Computer:4:7607:0:0; 391:Handmade Wooden Soap:8:7920:3:0; 994:Practical Plastic Pizza:4:439:5:0; 437:Incredible Steel Car:3:850:2:0;,8005,Tracey,Walker,057 Jones Islands,Savings Account,17.08.2024,Allan Koepp,6767-2974-1539-6169-34,822,Cronaview,0,Tajikistan,CREDIT_CARD,Delaware,27205,Marketplace.Grains.StockActor:17:3;Marketplace.Grains.StockActor:8:3;Marketplace.Grains.StockActor:7:3;Marketplace.Grains.StockActor:34:3;Marketplace.Grains.StockActor:53:3;Marketplace.Grains.OrderActor:5:2;Marketplace.Grains.PaymentActor:5:1;
8006,11/10/2023 14:32:15,578:Fantastic Fresh Computer:4:2680:5:0; 164:Tasty Steel Table:9:5429:2:0; 612:Handmade Granite Towels:1:4741:5:0; 474:Handmade Wooden Bike:9:6470:0:0; 477:Fantastic Concrete Bacon:1:5986:1:0;,8006,Rebeka,Roob,236 Kristofer Overpass,Auto Loan Account,21.05.2024,Lexie Christiansen,6767-2943-7508-5775,467,Kodystad,0,India,CREDIT_CARD,Minnesota,88350-2868,Marketplace.Grains.StockActor:2:3;Marketplace.Grains.StockActor:36:6;Marketplace.Grains.StockActor:26:3;Marketplace.Grains.StockActor:29:3;Marketplace.Grains.OrderActor:6:2;Marketplace.Grains.PaymentActor:6:1;
8007,11/10/2023 14:32:15,577:Sleek Steel Pizza:4:2068:5:0; 112:Practical Steel Salad:3:4021:3:0; 472:Sleek Plastic Gloves:8:9979:1:0; 90:Gorgeous Rubber Mouse:4:2123:5:0; 70:Tasty Granite Chicken:8:1681:5:0;,8007,Kevin,Gutkowski,529 Reilly Place,Checking Account,25.03.2024,Magnolia Purdy,6389-2358-6262-7114,184,Bartolettimouth,0,Morocco,CREDIT_CARD,Alabama,30084,Marketplace.Grains.StockActor:1:3;Marketplace.Grains.StockActor:48:3;Marketplace.Grains.StockActor:24:3;Marketplace.Grains.StockActor:26:3;Marketplace.Grains.StockActor:6:3;Marketplace.Grains.OrderActor:7:2;Marketplace.Grains.PaymentActor:7:1;
8008,11/10/2023 14:32:15,316:Incredible Wooden Chips:6:183:1:0; 635:Ergonomic Concrete Chips:7:6252:5:0; 731:Generic Plastic Pants:3:8103:1:0; 664:Incredible Wooden Keyboard:4:1974:0:0; 199:Tasty Metal Salad:6:140:5:0;,8008,Rosa,Grady,641 Verona Fords,Home Loan Account,17.11.2023,Johnson Kub,6499-6235-2938-2473-6961,556,North Brain,0,Maldives,CREDIT_CARD,Missouri,82667-0111,Marketplace.Grains.StockActor:60:3;Marketplace.Grains.StockActor:59:3;Marketplace.Grains.StockActor:27:3;Marketplace.Grains.StockActor:24:3;Marketplace.Grains.StockActor:7:3;Marketplace.Grains.OrderActor:8:2;Marketplace.Grains.PaymentActor:8:1;
8009,11/10/2023 14:32:15,879:Handcrafted Steel Keyboard:5:1258:5:0; 250:Refined Fresh Pizza:2:4607:5:0; 332:Tasty Wooden Sausages:2:3184:4:0; 873:Tasty Cotton Bacon:4:5636:5:0; 418:Unbranded Frozen Pants:9:1422:4:0;,8009,Finn,Emard,12143 Colin Crossroad,Money Market Account,18.08.2024,Bernadette Hegmann,5020-7829-8692-2456,741,Lake Betty,0,Honduras,CREDIT_CARD,Nebraska,04632,Marketplace.Grains.StockActor:47:3;Marketplace.Grains.StockActor:58:3;Marketplace.Grains.StockActor:12:3;Marketplace.Grains.StockActor:41:3;Marketplace.Grains.StockActor:34:3;Marketplace.Grains.OrderActor:9:2;Marketplace.Grains.PaymentActor:9:1;
8010,11/10/2023 14:32:15,250:Refined Fresh Pizza:10:4607:5:0; 585:Unbranded Wooden Gloves:8:3152:5:0; 796:Handcrafted Fresh Gloves:9:8030:5:0; 516:Licensed Wooden Chair:2:2903:1:0; 584:Awesome Soft Keyboard:1:2850:1:0;,8010,Brady,Cartwright,698 Jacobi Pass,Money Market Account,31.01.2024,Furman Haley,6759-9133-3838-9442,258,Domenicotown,0,Bahamas,CREDIT_CARD,North Carolina,80110,Marketplace.Grains.StockActor:58:3;Marketplace.Grains.StockActor:9:3;Marketplace.Grains.StockActor:28:3;Marketplace.Grains.StockActor:4:3;Marketplace.Grains.StockActor:8:3;Marketplace.Grains.OrderActor:10:2;Marketplace.Grains.PaymentActor:10:1;
8011,11/10/2023 14:32:15,573:Gorgeous Frozen Keyboard:9:2018:1:0; 625:Handcrafted Fresh Towels:4:816:1:0; 833:Small Plastic Chair:1:6186:5:0; 389:Small Concrete Shirt:5:6608:1:0; 803:Gorgeous Metal Chicken:5:6618:4:0;,8011,Precious,Bode,497 Eldora Ville,Investment Account,15.08.2024,Kameron Kirlin,5405-4791-3365-7359,811,West Rupertton,0,Malta,CREDIT_CARD,West Virginia,47658-3012,Marketplace.Grains.StockActor:61:3;Marketplace.Grains.StockActor:49:3;Marketplace.Grains.StockActor:1:3;Marketplace.Grains.StockActor:5:3;Marketplace.Grains.StockActor:35:3;Marketplace.Grains.OrderActor:11:2;Marketplace.Grains.PaymentActor:11:1;
8012,11/10/2023 14:32:15,123:Awesome Fresh Car:9:9892:1:0; 958:Awesome Fresh Chair:8:1258:0:0; 785:Incredible Frozen Hat:6:4869:0:0; 138:Handcrafted Plastic Mouse:4:7569:1:0; 687:Refined Wooden Mouse:4:9646:0:0;,8012,Rhoda,Wunsch,895 Evie Throughway,Checking Account,08.11.2024,Eldora Bauch,3565-7944-6902-4581,945,West Alanis,0,Cyprus,CREDIT_CARD,Texas,67254-3040,Marketplace.Grains.StockActor:59:3;Marketplace.Grains.StockActor:62:3;Marketplace.Grains.StockActor:17:3;Marketplace.Grains.StockActor:10:3;Marketplace.Grains.StockActor:47:3;Marketplace.Grains.OrderActor:12:2;Marketplace.Grains.PaymentActor:12:1;
8013,11/10/2023 14:32:15,201:Incredible Granite Shoes:2:1816:0:0; 253:Awesome Granite Bacon:9:6381:0:0; 282:Intelligent Metal Tuna:9:4006:2:0; 750:Rustic Soft Hat:7:1550:0:0; 193:Awesome Rubber Fish:8:803:3:0;,8013,Demarco,Treutel,50487 Turner Mount,Money Market Account,20.05.2024,Merritt Pfannerstill,6304694362270811,036,Harveyton,0,Lithuania,CREDIT_CARD,Georgia,86099,Marketplace.Grains.StockActor:9:3;Marketplace.Grains.StockActor:61:3;Marketplace.Grains.StockActor:26:3;Marketplace.Grains.StockActor:46:3;Marketplace.Grains.StockActor:1:3;Marketplace.Grains.OrderActor:13:2;Marketplace.Grains.PaymentActor:13:1;
8014,11/10/2023 14:32:15,788:Handcrafted Metal Fish:1:1633:3:0; 230:Intelligent Wooden Bike:1:7270:5:0; 818:Sleek Rubber Chicken:7:4118:4:0; 865:Handmade Steel Chicken:4:5517:3:0; 862:Handcrafted Metal Tuna:2:9002:5:0;,8014,Celestine,Thompson,9812 Corwin Trail,Credit Card Account,06.02.2024,Lillian Wisozk,3578-0163-8289-8270,127,New Dereckmouth,0,Rwanda,CREDIT_CARD,North Dakota,24814-1868,Marketplace.Grains.StockActor:20:3;Marketplace.Grains.StockActor:38:3;Marketplace.Grains.StockActor:50:3;Marketplace.Grains.StockActor:33:3;Marketplace.Grains.StockActor:30:3;Marketplace.Grains.OrderActor:14:2;Marketplace.Grains.PaymentActor:14:1;
8015,11/10/2023 14:32:15,783:Generic Granite Computer:10:9807:1:0; 660:Sleek Steel Computer:7:1760:2:0; 484:Small Metal Pizza:2:3538:2:0; 785:Incredible Frozen Hat:9:4869:0:0; 72:Incredible Cotton Soap:1:5075:5:0;,8015,Ralph,McCullough,262 Stacey Port,Home Loan Account,03.08.2024,Edgardo Gerhold,4416-3342-6892-2468,786,Runtefort,0,Vietnam,CREDIT_CARD,Missouri,68855-3359,Marketplace.Grains.StockActor:15:3;Marketplace.Grains.StockActor:20:3;Marketplace.Grains.StockActor:36:3;Marketplace.Grains.StockActor:17:3;Marketplace.Grains.StockActor:8:3;Marketplace.Grains.OrderActor:15:2;Marketplace.Grains.PaymentActor:15:1;
8016,11/10/2023 14:32:15,452:Incredible Concrete Ball:4:620:3:0; 721:Awesome Fresh Keyboard:4:3855:3:0; 188:Gorgeous Plastic Chicken:10:1097:0:0; 862:Handcrafted Metal Tuna:3:9002:5:0; 843:Practical Soft Chicken:9:636:0:0;,8016,Corine,Gerlach,1644 Micheal Mountain,Home Loan Account,05.06.2024,Bertram Schroeder,5038079219036216,116,Melvinland,0,Montserrat,CREDIT_CARD,Utah,10641,Marketplace.Grains.StockActor:4:3;Marketplace.Grains.StockActor:17:3;Marketplace.Grains.StockActor:60:3;Marketplace.Grains.StockActor:30:3;Marketplace.Grains.StockActor:11:3;Marketplace.Grains.OrderActor:16:2;Marketplace.Grains.PaymentActor:16:1;
8017,11/10/2023 14:32:15,774:Refined Wooden Tuna:2:2893:0:0; 24:Fantastic Metal Gloves:4:3373:0:0; 499:Licensed Steel Tuna:9:2395:3:0; 510:Gorgeous Steel Pants:2:9168:1:0; 276:Licensed Metal Chair:5:803:2:0;,8017,Tod,Wiza,5154 Terry Park,Investment Account,06.02.2024,Keon Hoeger,50184255092508087,764,Lake Brannon,0,Jordan,CREDIT_CARD,Delaware,89977,Marketplace.Grains.StockActor:6:3;Marketplace.Grains.StockActor:24:3;Marketplace.Grains.StockActor:51:3;Marketplace.Grains.StockActor:62:3;Marketplace.Grains.StockActor:20:3;Marketplace.Grains.OrderActor:17:2;Marketplace.Grains.PaymentActor:17:1;
8018,11/10/2023 14:32:15,316:Incredible Wooden Chips:3:183:1:0; 874:Handmade Concrete Mouse:4:7568:1:0; 250:Refined Fresh Pizza:2:4607:5:0; 340:Small Wooden Chicken:10:4260:3:0; 419:Generic Cotton Shoes:5:9852:5:0;,8018,Alexandro,Quigley,418 Bernhard Cliff,Personal Loan Account,29.07.2024,Angela Murray,6767-6230-7436-0461,229,Wisozkmouth,0,Croatia,CREDIT_CARD,Maryland,78262,Marketplace.Grains.StockActor:60:3;Marketplace.Grains.StockActor:42:3;Marketplace.Grains.StockActor:58:3;Marketplace.Grains.StockActor:20:3;Marketplace.Grains.StockActor:35:3;Marketplace.Grains.OrderActor:18:2;Marketplace.Grains.PaymentActor:18:1;
8019,11/10/2023 14:32:15,191:Sleek Soft Sausages:5:248:4:0; 167:Incredible Frozen Shoes:1:5151:2:0; 584:Awesome Soft Keyboard:1:2850:1:0; 493:Awesome Concrete Hat:8:9986:3:0; 595:Licensed Steel Bike:3:350:2:0;,8019,Madyson,Russel,197 Hahn Walks,Savings Account,27.05.2024,Lottie Okuneva,6767-6559-9694-9422-21,287,Port Brisa,0,Burundi,CREDIT_CARD,Rhode Island,59637,Marketplace.Grains.StockActor:63:3;Marketplace.Grains.StockActor:39:3;Marketplace.Grains.StockActor:8:3;Marketplace.Grains.StockActor:45:3;Marketplace.Grains.StockActor:19:3;Marketplace.Grains.OrderActor:19:2;Marketplace.Grains.PaymentActor:19:1;
8020,11/10/2023 14:32:15,508:Intelligent Wooden Ball:9:5548:2:0; 692:Unbranded Frozen Tuna:10:4457:3:0; 253:Awesome Granite Bacon:4:6381:0:0; 810:Small Wooden Soap:7:9599:0:0; 875:Generic Cotton Soap:6:9121:2:0;,8020,Enos,Von,200 Reece Rue,Checking Account,15.02.2024,Amira Parker,3601-448024-8300,252,East Chris,0,Israel,CREDIT_CARD,New York,38773,Marketplace.Grains.StockActor:60:3;Marketplace.Grains.StockActor:52:3;Marketplace.Grains.StockActor:61:3;Marketplace.Grains.StockActor:42:3;Marketplace.Grains.StockActor:43:3;Marketplace.Grains.OrderActor:20:2;Marketplace.Grains.PaymentActor:20:1;
8021,11/10/2023 14:32:15,465:Small Fresh Shirt:9:4922:3:0; 618:Incredible Frozen Hat:3:7201:3:0; 5:Unbranded Fresh Pizza:2:2818:3:0; 325:Rustic Plastic Shirt:10:3128:5:0; 615:Small Concrete Salad:7:6674:4:0;,8021,Marianne,Kunze,20216 Marquardt Heights,Savings Account,16.05.2024,Delbert Daugherty,3528-2554-8781-7766,063,Volkmanstad,0,Anguilla,CREDIT_CARD,Utah,19152,Marketplace.Grains.StockActor:17:3;Marketplace.Grains.StockActor:42:3;Marketplace.Grains.StockActor:5:6;Marketplace.Grains.StockActor:39:3;Marketplace.Grains.OrderActor:21:2;Marketplace.Grains.PaymentActor:21:1;
8022,11/10/2023 14:32:15,383:Intelligent Fresh Shirt:7:8969:2:0; 280:Awesome Metal Chips:2:483:4:0; 660:Sleek Steel Computer:6:1760:2:0; 891:Small Granite Salad:9:7830:0:0; 803:Gorgeous Metal Chicken:5:6618:4:0;,8022,Jermey,Kshlerin,308 Corine Pines,Checking Account,23.03.2024,Juvenal Gislason,3578-7898-0994-0939,765,Curtisfort,0,Norway,CREDIT_CARD,New Hampshire,89099,Marketplace.Grains.StockActor:63:3;Marketplace.Grains.StockActor:24:3;Marketplace.Grains.StockActor:20:3;Marketplace.Grains.StockActor:59:3;Marketplace.Grains.StockActor:35:3;Marketplace.Grains.OrderActor:22:2;Marketplace.Grains.PaymentActor:22:1;
8023,11/10/2023 14:32:15,24:Fantastic Metal Gloves:6:3373:0:0; 579:Incredible Concrete Keyboard:5:9510:4:0; 727:Incredible Fresh Hat:10:5475:3:0; 830:Fantastic Granite Gloves:4:5316:0:0; 655:Tasty Concrete Chair:10:364:2:0;,8023,Keaton,Lockman,8644 Cruickshank Island,Money Market Account,30.04.2024,Marie Schmeler,6759-5931-0577-8641-022,402,North Maudeborough,0,Tanzania,CREDIT_CARD,Mississippi,15532-7536,Marketplace.Grains.StockActor:24:3;Marketplace.Grains.StockActor:3:3;Marketplace.Grains.StockActor:23:3;Marketplace.Grains.StockActor:62:3;Marketplace.Grains.StockActor:15:3;Marketplace.Grains.OrderActor:23:2;Marketplace.Grains.PaymentActor:23:1;
8024,11/10/2023 14:32:15,113:Practical Wooden Pants:8:3809:3:0; 509:Licensed Rubber Computer:2:218:4:0; 235:Handcrafted Cotton Shirt:9:5692:1:0; 158:Handcrafted Granite Gloves:8:6364:5:0; 830:Fantastic Granite Gloves:4:5316:0:0;,8024,Novella,Schoen,995 Greenholt Ports,Money Market Account,25.01.2024,Simeon Daugherty,6011-6294-1386-4577-4104,687,Grimesside,0,Kuwait,CREDIT_CARD,Virginia,59987-7788,Marketplace.Grains.StockActor:49:3;Marketplace.Grains.StockActor:61:3;Marketplace.Grains.StockActor:43:3;Marketplace.Grains.StockActor:30:3;Marketplace.Grains.StockActor:62:3;Marketplace.Grains.OrderActor:24:2;Marketplace.Grains.PaymentActor:24:1;
8025,11/10/2023 14:32:15,873:Tasty Cotton Bacon:1:5636:5:0; 751:Gorgeous Frozen Keyboard:2:1485:2:0; 86:Fantastic Granite Keyboard:1:5973:2:0; 989:Sleek Cotton Gloves:4:6630:5:0; 879:Handcrafted Steel Keyboard:4:1258:5:0;,8025,Hunter,Corwin,216 Kamille Summit,Personal Loan Account,31.10.2024,Luna Willms,3606-339882-4793,985,North Jamiechester,0,Netherlands Antilles,CREDIT_CARD,Arizona,81972,Marketplace.Grains.StockActor:41:3;Marketplace.Grains.StockActor:47:6;Marketplace.Grains.StockActor:22:3;Marketplace.Grains.StockActor:29:3;Marketplace.Grains.OrderActor:25:2;Marketplace.Grains.PaymentActor:25:1;
