OrderId,CreatedAt,Items,CustomerId,FirstName,LastName,Street,CardBrand,CardExpiration,CardHolderName,CardNumber,CardSecurityNumber,City,Installments,Complement,PaymentType,State,ZipCode,GrainAccesses
14000,11/09/2023 12:51:49,8253:Unbranded Rubber Mouse:9:8040:2:0; 5954:Ergonomic Soft Sausages:5:8188:4:0; 9358:Sleek Soft Bike:9:9151:2:0; 8657:Unbranded Frozen Hat:6:9635:3:0; 5366:Incredible Frozen Chips:9:7940:1:0; 8917:Practical Cotton Salad:6:9686:4:0; 5516:Small Plastic Salad:8:7415:2:0; 9990:Tasty Fresh Sausages:8:3468:0:0; 4596:Tasty Cotton Chips:9:5398:4:0; 2540:Incredible Rubber Towels:6:9702:4:0;,14000,Raoul,Shanahan,2960 Ola Valleys,Investment Account,21-06-2024,Jasen Wunsch,6706665506923527,099,North Dena,0,Monaco,CREDIT_CARD,Montana,61875,Marketplace.Grains.StockActor:61:3;Marketplace.Grains.StockActor:2:3;Marketplace.Grains.StockActor:14:3;Marketplace.Grains.StockActor:17:3;Marketplace.Grains.StockActor:54:3;Marketplace.Grains.StockActor:21:3;Marketplace.Grains.StockActor:12:3;Marketplace.Grains.StockActor:6:3;Marketplace.Grains.StockActor:52:3;Marketplace.Grains.StockActor:44:3;Marketplace.Grains.OrderActor:48:2;Marketplace.Grains.PaymentActor:48:1;
14001,11/09/2023 12:51:49,8551:Handmade Wooden Computer:3:662:3:0; 3320:Rustic Granite Table:4:2108:1:0; 7282:Awesome Granite Chair:7:5215:5:0; 958:Ergonomic Fresh Ball:7:4746:5:0; 1335:Fantastic Concrete Bacon:1:6578:4:0; 7418:Intelligent Soft Chicken:6:6986:3:0; 4640:Awesome Frozen Ball:8:552:0:0; 5801:Practical Cotton Mouse:4:2316:0:0; 5359:Gorgeous Rubber Sausages:9:9908:4:0; 4110:Rustic Plastic Chicken:9:8446:5:0;,14001,Armando,O'Keefe,73311 Jaida Burgs,Credit Card Account,10-06-2024,Eileen Parisian,6011-6227-9005-6595-1349,552,New Nedbury,0,Afghanistan,CREDIT_CARD,Florida,43569-0458,Marketplace.Grains.StockActor:39:3;Marketplace.Grains.StockActor:56:3;Marketplace.Grains.StockActor:50:3;Marketplace.Grains.StockActor:62:3;Marketplace.Grains.StockActor:55:3;Marketplace.Grains.StockActor:58:3;Marketplace.Grains.StockActor:32:3;Marketplace.Grains.StockActor:41:3;Marketplace.Grains.StockActor:47:3;Marketplace.Grains.StockActor:14:3;Marketplace.Grains.OrderActor:49:2;Marketplace.Grains.PaymentActor:49:1;
14002,11/09/2023 12:51:49,1152:Unbranded Soft Pizza:3:4361:5:0; 1720:Gorgeous Concrete Pants:4:832:4:0; 7901:Refined Granite Tuna:8:7025:4:0; 3879:Unbranded Granite Soap:7:580:0:0; 9626:Tasty Wooden Sausages:8:4429:0:0; 7245:Licensed Soft Chair:1:2887:1:0; 408:Incredible Metal Tuna:4:2595:1:0; 5096:Handcrafted Granite Hat:10:9007:4:0; 8306:Generic Wooden Pants:9:1310:5:0; 651:Awesome Frozen Keyboard:5:2313:2:0;,14002,Tyson,Jones,2807 Gibson Tunnel,Investment Account,21-04-2024,Luigi Spinka,3771-326099-05340,959,North Rhettfort,0,Jordan,CREDIT_CARD,Oklahoma,89518,Marketplace.Grains.StockActor:0:3;Marketplace.Grains.StockActor:56:3;Marketplace.Grains.StockActor:29:3;Marketplace.Grains.StockActor:39:3;Marketplace.Grains.StockActor:26:3;Marketplace.Grains.StockActor:13:3;Marketplace.Grains.StockActor:24:3;Marketplace.Grains.StockActor:40:3;Marketplace.Grains.StockActor:50:3;Marketplace.Grains.StockActor:11:3;Marketplace.Grains.OrderActor:50:2;Marketplace.Grains.PaymentActor:50:1;
14003,11/09/2023 12:51:49,6041:Fantastic Cotton Pants:10:4114:3:0; 6763:Ergonomic Fresh Fish:9:5689:1:0; 4341:Generic Wooden Hat:6:609:0:0; 1534:Awesome Soft Hat:5:9130:0:0; 9392:Generic Wooden Fish:9:2312:4:0; 6283:Incredible Wooden Hat:10:8952:3:0; 9325:Generic Granite Bacon:6:4528:2:0; 6211:Unbranded Granite Fish:7:1145:2:0; 8954:Handmade Fresh Pants:2:512:5:0; 9912:Gorgeous Wooden Shoes:5:898:0:0;,14003,Daron,Ward,950 Wyman Crossing,Savings Account,25-05-2024,Ben Weber,5457-4167-3160-2640,418,South Travon,0,Barbados,CREDIT_CARD,Florida,63739,Marketplace.Grains.StockActor:25:3;Marketplace.Grains.StockActor:43:3;Marketplace.Grains.StockActor:53:3;Marketplace.Grains.StockActor:62:3;Marketplace.Grains.StockActor:48:3;Marketplace.Grains.StockActor:11:3;Marketplace.Grains.StockActor:45:3;Marketplace.Grains.StockActor:3:3;Marketplace.Grains.StockActor:58:3;Marketplace.Grains.StockActor:56:3;Marketplace.Grains.OrderActor:51:2;Marketplace.Grains.PaymentActor:51:1;
14004,11/09/2023 12:51:49,1148:Refined Wooden Bike:4:2333:3:0; 6603:Fantastic Plastic Pizza:5:4835:0:0; 7853:Ergonomic Concrete Pants:3:4874:2:0; 4317:Handcrafted Frozen Chair:7:9103:5:0; 3050:Generic Soft Chair:8:3059:4:0; 5328:Awesome Concrete Computer:10:3992:3:0; 4805:Intelligent Granite Table:5:1239:2:0; 8296:Awesome Wooden Fish:8:1343:5:0; 5887:Small Rubber Pizza:4:1247:1:0; 9269:Fantastic Granite Cheese:6:2497:3:0;,14004,Edd,McKenzie,39954 Walker Orchard,Auto Loan Account,23-05-2024,Roslyn Hegmann,6771934947690420,200,Violetteville,0,Central African Republic,CREDIT_CARD,West Virginia,60955,Marketplace.Grains.StockActor:60:3;Marketplace.Grains.StockActor:11:3;Marketplace.Grains.StockActor:45:3;Marketplace.Grains.StockActor:29:3;Marketplace.Grains.StockActor:42:3;Marketplace.Grains.StockActor:16:3;Marketplace.Grains.StockActor:5:3;Marketplace.Grains.StockActor:40:3;Marketplace.Grains.StockActor:63:3;Marketplace.Grains.StockActor:53:3;Marketplace.Grains.OrderActor:52:2;Marketplace.Grains.PaymentActor:52:1;
14005,11/09/2023 12:51:49,5624:Refined Fresh Computer:5:744:3:0; 2826:Generic Cotton Chips:10:2667:5:0; 7387:Sleek Fresh Fish:2:9915:1:0; 8939:Handmade Plastic Sausages:7:8293:3:0; 9644:Generic Soft Car:6:3436:5:0; 6533:Ergonomic Granite Pants:2:9968:0:0; 8052:Awesome Metal Gloves:7:1856:5:0; 5478:Awesome Cotton Bacon:3:8383:0:0; 9030:Sleek Wooden Keyboard:7:4199:2:0; 8121:Fantastic Wooden Soap:4:1235:4:0;,14005,Shanelle,Smitham,8045 Lesch Loaf,Checking Account,26-04-2024,Adaline Abbott,3554-9688-9367-7577,178,Denesikton,0,China,CREDIT_CARD,Kansas,91292-6172,Marketplace.Grains.StockActor:56:3;Marketplace.Grains.StockActor:10:3;Marketplace.Grains.StockActor:27:3;Marketplace.Grains.StockActor:43:3;Marketplace.Grains.StockActor:44:3;Marketplace.Grains.StockActor:5:3;Marketplace.Grains.StockActor:52:3;Marketplace.Grains.StockActor:38:3;Marketplace.Grains.StockActor:6:3;Marketplace.Grains.StockActor:57:3;Marketplace.Grains.OrderActor:53:2;Marketplace.Grains.PaymentActor:53:1;
14006,11/09/2023 12:51:49,8508:Tasty Concrete Chicken:5:8734:0:0; 420:Unbranded Fresh Car:8:6145:5:0; 1683:Incredible Granite Sausages:6:1835:1:0; 3945:Fantastic Plastic Bacon:4:3330:3:0; 6499:Small Soft Shirt:10:5178:5:0; 1787:Tasty Soft Mouse:4:4082:3:0; 8978:Fantastic Metal Towels:7:6905:3:0; 5747:Sleek Plastic Table:3:4346:1:0; 1565:Intelligent Plastic Fish:4:9688:5:0; 5051:Fantastic Plastic Table:1:9538:1:0;,14006,Marcelle,Dach,00731 Torphy Harbors,Investment Account,27-10-2024,Zoe Boyle,6304-7929-7553-0025,081,Welchport,0,Malta,CREDIT_CARD,New York,01698-7293,Marketplace.Grains.StockActor:60:3;Marketplace.Grains.StockActor:36:3;Marketplace.Grains.StockActor:19:3;Marketplace.Grains.StockActor:41:3;Marketplace.Grains.StockActor:35:3;Marketplace.Grains.StockActor:59:6;Marketplace.Grains.StockActor:18:3;Marketplace.Grains.StockActor:51:3;Marketplace.Grains.StockActor:29:3;Marketplace.Grains.OrderActor:54:2;Marketplace.Grains.PaymentActor:54:1;
14007,11/09/2023 12:51:49,8093:Unbranded Metal Gloves:7:923:4:0; 8428:Awesome Concrete Mouse:9:5285:1:0; 6846:Gorgeous Wooden Car:3:1331:2:0; 5446:Practical Plastic Ball:4:5700:3:0; 2961:Refined Fresh Towels:3:8026:0:0; 4548:Awesome Rubber Soap:6:8423:1:0; 3867:Practical Plastic Ball:9:2191:2:0; 3584:Unbranded Metal Keyboard:10:8691:3:0; 828:Generic Fresh Pants:6:3907:0:0; 4297:Handmade Wooden Pants:8:3409:3:0;,14007,Terry,Howe,82562 Retta Fork,Credit Card Account,11-10-2024,Abelardo Beer,3549-5443-8249-2998,009,Port Otha,0,Afghanistan,CREDIT_CARD,South Carolina,10346,Marketplace.Grains.StockActor:29:3;Marketplace.Grains.StockActor:44:3;Marketplace.Grains.StockActor:62:3;Marketplace.Grains.StockActor:6:3;Marketplace.Grains.StockActor:17:3;Marketplace.Grains.StockActor:4:3;Marketplace.Grains.StockActor:27:3;Marketplace.Grains.StockActor:0:3;Marketplace.Grains.StockActor:60:3;Marketplace.Grains.StockActor:9:3;Marketplace.Grains.OrderActor:55:2;Marketplace.Grains.PaymentActor:55:1;
14008,11/09/2023 12:51:49,2439:Licensed Frozen Computer:6:547:0:0; 2111:Incredible Wooden Mouse:7:2394:5:0; 9208:Small Metal Shoes:9:8419:3:0; 9037:Unbranded Concrete Table:10:6651:0:0; 5027:Tasty Steel Towels:6:8443:2:0; 3215:Intelligent Rubber Sausages:8:3380:0:0; 9375:Incredible Plastic Computer:5:6786:3:0; 5402:Tasty Frozen Computer:4:7336:5:0; 1890:Awesome Frozen Soap:8:673:5:0; 2859:Refined Fresh Salad:5:9988:0:0;,14008,Catalina,Zemlak,46585 Powlowski Highway,Credit Card Account,08-01-2024,Kiarra Koss,3710-694394-25527,929,Octaviabury,0,Honduras,CREDIT_CARD,Florida,32270-3537,Marketplace.Grains.StockActor:7:3;Marketplace.Grains.StockActor:63:3;Marketplace.Grains.StockActor:56:3;Marketplace.Grains.StockActor:13:3;Marketplace.Grains.StockActor:35:3;Marketplace.Grains.StockActor:15:3;Marketplace.Grains.StockActor:31:3;Marketplace.Grains.StockActor:26:3;Marketplace.Grains.StockActor:34:3;Marketplace.Grains.StockActor:43:3;Marketplace.Grains.OrderActor:56:2;Marketplace.Grains.PaymentActor:56:1;
14009,11/09/2023 12:51:49,8230:Tasty Steel Hat:2:4179:3:0; 3846:Gorgeous Cotton Keyboard:5:5200:4:0; 7180:Unbranded Plastic Fish:4:7464:5:0; 832:Intelligent Plastic Ball:8:8755:2:0; 1404:Refined Concrete Tuna:9:2422:5:0; 728:Handmade Steel Ball:2:4843:5:0; 4920:Handmade Plastic Car:2:644:2:0; 3908:Gorgeous Fresh Chicken:1:135:3:0; 7817:Gorgeous Cotton Chicken:9:6253:0:0; 1263:Handcrafted Granite Car:6:7351:4:0;,14009,Damion,Heaney,14808 Kutch Plain,Credit Card Account,05-05-2024,Helena Pollich,3025-301632-6448,390,Avisland,0,San Marino,CREDIT_CARD,Illinois,71032-4105,Marketplace.Grains.StockActor:38:3;Marketplace.Grains.StockActor:6:3;Marketplace.Grains.StockActor:12:3;Marketplace.Grains.StockActor:0:3;Marketplace.Grains.StockActor:60:3;Marketplace.Grains.StockActor:24:3;Marketplace.Grains.StockActor:56:3;Marketplace.Grains.StockActor:4:3;Marketplace.Grains.StockActor:9:3;Marketplace.Grains.StockActor:47:3;Marketplace.Grains.OrderActor:57:2;Marketplace.Grains.PaymentActor:57:1;
