OrderId,CreatedAt,Items,CustomerId,FirstName,LastName,Street,CardBrand,CardExpiration,CardHolderName,CardNumber,CardSecurityNumber,City,Installments,Complement,PaymentType,State,ZipCode,GrainAccesses
11000,11/09/2023 00:50:59,6421:Gorgeous Granite Bike:3:6052:1:0;,11000,Allie,Wiza,34609 Deonte Route,Personal Loan Account,09.02.2024,Sigrid Towne,670901421491408462,743,Millerfort,0,Hong Kong,CREDIT_CARD,Tennessee,27717,Marketplace.Grains.StockActor:21:3;Marketplace.Grains.OrderActor:56:2;Marketplace.Grains.PaymentActor:56:1;
11001,11/09/2023 00:50:59,662:Incredible Concrete Cheese:6:5947:1:0;,11001,Regan,Marquardt,79086 Larson Lights,Money Market Account,15.06.2024,Maggie Spencer,6767-1300-8333-3083,007,East Tony,0,Jamaica,CREDIT_CARD,Hawaii,59528,Marketplace.Grains.StockActor:22:3;Marketplace.Grains.OrderActor:57:2;Marketplace.Grains.PaymentActor:57:1;
11002,11/09/2023 00:50:59,2400:Ergonomic Metal Cheese:9:5684:3:0;,11002,Magnus,Gerhold,1654 Ashley Isle,Personal Loan Account,07.11.2024,Leslie Stracke,6771223854158351,610,Sydneytown,0,United States Minor Outlying Islands,CREDIT_CARD,Kentucky,32013-2486,Marketplace.Grains.StockActor:32:3;Marketplace.Grains.OrderActor:58:2;Marketplace.Grains.PaymentActor:58:1;
11003,11/09/2023 00:50:59,5431:Fantastic Concrete Car:7:8171:3:0;,11003,Keenan,Deckow,685 Dickinson Alley,Auto Loan Account,23.02.2024,Gunner Gottlieb,3744-381016-73424,155,West Marge,0,Guinea,CREDIT_CARD,Maine,97814,Marketplace.Grains.StockActor:55:3;Marketplace.Grains.OrderActor:59:2;Marketplace.Grains.PaymentActor:59:1;
11004,11/09/2023 00:50:59,3799:Handcrafted Wooden Salad:2:8040:5:0;,11004,Velma,Cole,138 Block Green,Home Loan Account,24.12.2023,Charity Kertzmann,6759-3758-1422-9205,385,Port Rashawnshire,0,Mauritius,CREDIT_CARD,Massachusetts,01375,Marketplace.Grains.StockActor:23:3;Marketplace.Grains.OrderActor:60:2;Marketplace.Grains.PaymentActor:60:1;
11005,11/09/2023 00:50:59,5364:Intelligent Concrete Shoes:8:6756:5:0;,11005,Merlin,Predovic,970 Ethan Manor,Home Loan Account,28.11.2023,Emelie Paucek,4855-8583-6820-7030,511,Lake Bulahstad,0,French Polynesia,CREDIT_CARD,Virginia,08544,Marketplace.Grains.StockActor:52:3;Marketplace.Grains.OrderActor:61:2;Marketplace.Grains.PaymentActor:61:1;
11006,11/09/2023 00:50:59,9013:Licensed Cotton Cheese:2:4311:3:0;,11006,Madison,Mayer,88915 Emerson Unions,Money Market Account,09.11.2024,Adrienne Haley,3411-919781-40536,870,Lake Giovannyville,0,Norfolk Island,CREDIT_CARD,South Carolina,70774,Marketplace.Grains.StockActor:53:3;Marketplace.Grains.OrderActor:62:2;Marketplace.Grains.PaymentActor:62:1;
11007,11/09/2023 00:50:59,431:Unbranded Concrete Keyboard:10:6225:3:0;,11007,Sarai,Kassulke,82688 Lauryn Forks,Personal Loan Account,23.11.2023,Edythe Robel,6304475215273651,680,Braunbury,0,Turkmenistan,CREDIT_CARD,Oklahoma,42552-5271,Marketplace.Grains.StockActor:47:3;Marketplace.Grains.OrderActor:63:2;Marketplace.Grains.PaymentActor:63:1;
11008,11/09/2023 00:50:59,1152:Generic Cotton Car:5:6634:4:0;,11008,Marcia,Murazik,82787 Travon Corner,Money Market Account,30.04.2024,Erna Bogisich,3529-4112-9639-7057,712,MacGyverview,0,Cayman Islands,CREDIT_CARD,Maine,64207,Marketplace.Grains.StockActor:0:3;Marketplace.Grains.OrderActor:0:2;Marketplace.Grains.PaymentActor:0:1;
11009,11/09/2023 00:50:59,84:Rustic Granite Keyboard:10:4479:5:0;,11009,Valentin,Aufderhar,128 Heathcote Glen,Auto Loan Account,28.01.2024,Sincere Hoppe,6759-2214-1080-4092,596,Rocioland,0,Montserrat,CREDIT_CARD,Wyoming,26853-6694,Marketplace.Grains.StockActor:20:3;Marketplace.Grains.OrderActor:1:2;Marketplace.Grains.PaymentActor:1:1;
