OrderId,CreatedAt,Items,CustomerId,FirstName,LastName,Street,CardBrand,CardExpiration,CardHolderName,CardNumber,CardSecurityNumber,City,Installments,Complement,PaymentType,State,ZipCode,GrainAccesses
5000,11/09/2023 00:50:42,3027:Awesome Granite Fish:10:8867:4:0;,5000,Berniece,Weimann,9134 Adella Lights,Investment Account,21.04.2024,Lulu Huels,6304791457258626,633,Port Kenyonville,0,French Polynesia,CREDIT_CARD,California,04824-1703,Marketplace.Grains.StockActor:19:3;Marketplace.Grains.OrderActor:8:2;Marketplace.Grains.PaymentActor:8:1;
5001,11/09/2023 00:50:42,3426:Fantastic Granite Gloves:8:3764:3:0;,5001,Garnett,Weimann,66792 Mosciski Curve,Credit Card Account,27.02.2024,Juliet Pollich,5018-6847-7791-2304,271,Charlieville,0,Spain,CREDIT_CARD,Tennessee,06325-4004,Marketplace.Grains.StockActor:34:3;Marketplace.Grains.OrderActor:9:2;Marketplace.Grains.PaymentActor:9:1;
5002,11/09/2023 00:50:42,4070:Tasty Concrete Fish:9:9830:0:0;,5002,Rahul,Hermiston,953 Williamson Crescent,Money Market Account,26.02.2024,Sedrick Lesch,6304-2793-6490-0209,084,Port Aricbury,0,Moldova,CREDIT_CARD,Minnesota,24349,Marketplace.Grains.StockActor:38:3;Marketplace.Grains.OrderActor:10:2;Marketplace.Grains.PaymentActor:10:1;
5003,11/09/2023 00:50:42,5832:Gorgeous Soft Hat:5:7576:4:0;,5003,Casandra,Lakin,61198 Zackery Locks,Auto Loan Account,07.12.2023,Rod Mertz,4451-9024-5601-3500,268,North Floy,0,Greece,CREDIT_CARD,Minnesota,57262,Marketplace.Grains.StockActor:8:3;Marketplace.Grains.OrderActor:11:2;Marketplace.Grains.PaymentActor:11:1;
5004,11/09/2023 00:50:42,8720:Handmade Granite Chair:10:1528:1:0;,5004,Cathrine,Beahan,28616 Jan Crossroad,Credit Card Account,16.07.2024,Cary Miller,6767-8727-5445-7032-38,687,Kailyntown,0,Northern Mariana Islands,CREDIT_CARD,Idaho,45535-9967,Marketplace.Grains.StockActor:16:3;Marketplace.Grains.OrderActor:12:2;Marketplace.Grains.PaymentActor:12:1;
5005,11/09/2023 00:50:42,4486:Generic Steel Chair:8:4668:4:0;,5005,Frida,Brakus,979 Emilio Plains,Money Market Account,27.04.2024,Paris Nader,6501-6820-9589-5781,465,South Marcelport,0,Algeria,CREDIT_CARD,Montana,86416-5452,Marketplace.Grains.StockActor:6:3;Marketplace.Grains.OrderActor:13:2;Marketplace.Grains.PaymentActor:13:1;
5006,11/09/2023 00:50:42,1923:Rustic Granite Salad:3:1066:1:0;,5006,Tamia,Sipes,279 Ernser Trafficway,Investment Account,27.10.2024,Pearlie Mayer,6759-3156-6065-8823-94,101,West Titoport,0,Faroe Islands,CREDIT_CARD,Connecticut,69715-8228,Marketplace.Grains.StockActor:3:3;Marketplace.Grains.OrderActor:14:2;Marketplace.Grains.PaymentActor:14:1;
5007,11/09/2023 00:50:42,5023:Sleek Concrete Fish:3:3571:4:0;,5007,Gaylord,Jerde,69822 Patience Wells,Personal Loan Account,28.03.2024,Loy Klein,4638-4145-5955-2828,899,Myrtischester,0,San Marino,CREDIT_CARD,California,33373,Marketplace.Grains.StockActor:31:3;Marketplace.Grains.OrderActor:15:2;Marketplace.Grains.PaymentActor:15:1;
5008,11/09/2023 00:50:42,4604:Handcrafted Rubber Salad:10:7263:3:0;,5008,Isaias,Feil,15700 Jacinto Prairie,Investment Account,27.08.2024,Filomena McCullough,6399-5017-3225-7657,648,West Florianmouth,0,Cambodia,CREDIT_CARD,Utah,72974,Marketplace.Grains.StockActor:60:3;Marketplace.Grains.OrderActor:16:2;Marketplace.Grains.PaymentActor:16:1;
5009,11/09/2023 00:50:42,5406:Small Granite Ball:4:4194:2:0;,5009,Aletha,Sporer,600 Larissa Falls,Home Loan Account,29.11.2023,Camryn Mraz,6395-1701-8083-7842,142,Sengershire,0,Philippines,CREDIT_CARD,Maine,99896,Marketplace.Grains.StockActor:30:3;Marketplace.Grains.OrderActor:17:2;Marketplace.Grains.PaymentActor:17:1;
