OrderId,CreatedAt,Items,CustomerId,FirstName,LastName,Street,CardBrand,CardExpiration,CardHolderName,CardNumber,CardSecurityNumber,City,Installments,Complement,PaymentType,State,ZipCode,GrainAccesses
14000,11/09/2023 00:51:07,3864:Fantastic Granite Shirt:5:8782:1:0;,14000,Mose,Feeney,482 Erdman Locks,Personal Loan Account,01.12.2023,Araceli Kassulke,3488-244584-55338,239,New Roxannemouth,0,Netherlands,CREDIT_CARD,Oregon,04518-3777,Marketplace.Grains.StockActor:24:3;Marketplace.Grains.OrderActor:48:2;Marketplace.Grains.PaymentActor:48:1;
14001,11/09/2023 00:51:07,1013:Ergonomic Rubber Chips:3:9323:1:0;,14001,Jany,Dickens,5736 Peyton Stravenue,Credit Card Account,26.07.2024,Oswaldo Koss,5212-1514-5075-9588,154,West Dolores,0,Holy See (Vatican City State),CREDIT_CARD,Massachusetts,97569-8342,Marketplace.Grains.StockActor:53:3;Marketplace.Grains.OrderActor:49:2;Marketplace.Grains.PaymentActor:49:1;
14002,11/09/2023 00:51:07,753:Licensed Steel Salad:3:6067:5:0;,14002,Raleigh,Treutel,6273 Casandra Avenue,Personal Loan Account,07.07.2024,Keeley Trantow,3794-302724-45323,792,South Velma,0,Chile,CREDIT_CARD,Nevada,72274,Marketplace.Grains.StockActor:49:3;Marketplace.Grains.OrderActor:50:2;Marketplace.Grains.PaymentActor:50:1;
14003,11/09/2023 00:51:07,8709:Licensed Cotton Mouse:7:5812:4:0;,14003,Keegan,Ferry,63761 Baumbach Cliff,Auto Loan Account,24.01.2024,Dale McDermott,6566-6214-9026-2500-7702,550,West Uriahfort,0,United States of America,CREDIT_CARD,Iowa,99458,Marketplace.Grains.StockActor:5:3;Marketplace.Grains.OrderActor:51:2;Marketplace.Grains.PaymentActor:51:1;
14004,11/09/2023 00:51:07,2399:Generic Steel Bacon:4:7935:2:0;,14004,Axel,Conroy,2965 Tad Common,Home Loan Account,22.07.2024,Jamal Quigley,6759-9900-4868-3985-16,538,Brekkemouth,0,Guyana,CREDIT_CARD,New York,35363,Marketplace.Grains.StockActor:31:3;Marketplace.Grains.OrderActor:52:2;Marketplace.Grains.PaymentActor:52:1;
14005,11/09/2023 00:51:07,1344:Fantastic Frozen Salad:1:5501:2:0;,14005,Roscoe,Lehner,5547 Trantow Plaza,Savings Account,19.07.2024,Luigi Schulist,6397-8448-5508-5725,661,Port Henriside,0,Nicaragua,CREDIT_CARD,Rhode Island,34753-0171,Marketplace.Grains.StockActor:0:3;Marketplace.Grains.OrderActor:53:2;Marketplace.Grains.PaymentActor:53:1;
14006,11/09/2023 00:51:07,9416:Incredible Frozen Shirt:4:4026:1:0;,14006,Cathryn,Crist,344 Lloyd Vista,Checking Account,21.12.2023,Domenic Dickinson,3620-897819-1374,406,New May,0,Nepal,CREDIT_CARD,Utah,17370,Marketplace.Grains.StockActor:8:3;Marketplace.Grains.OrderActor:54:2;Marketplace.Grains.PaymentActor:54:1;
14007,11/09/2023 00:51:07,5009:Generic Cotton Pizza:5:100:4:0;,14007,Linwood,McGlynn,9657 Lionel Grove,Investment Account,16.04.2024,Travon Corkery,3528-9743-7291-0649,827,South Lucasberg,0,Christmas Island,CREDIT_CARD,Utah,91041-3377,Marketplace.Grains.StockActor:17:3;Marketplace.Grains.OrderActor:55:2;Marketplace.Grains.PaymentActor:55:1;
14008,11/09/2023 00:51:07,4261:Tasty Frozen Hat:3:2328:5:0;,14008,Samson,Conn,4744 Reinger Overpass,Personal Loan Account,08.02.2024,Myrtle Veum,4194258832382,546,Port Marguerite,0,Holy See (Vatican City State),CREDIT_CARD,Mississippi,50530,Marketplace.Grains.StockActor:37:3;Marketplace.Grains.OrderActor:56:2;Marketplace.Grains.PaymentActor:56:1;
14009,11/09/2023 00:51:07,1879:Rustic Concrete Mouse:10:8665:0:0;,14009,Ayla,Johnston,303 Jody Squares,Money Market Account,31.07.2024,Hoyt Nienow,3483-789217-19051,451,West Abbigailburgh,0,Ghana,CREDIT_CARD,Kansas,42250-4524,Marketplace.Grains.StockActor:23:3;Marketplace.Grains.OrderActor:57:2;Marketplace.Grains.PaymentActor:57:1;
