OrderId,CreatedAt,Items,CustomerId,FirstName,LastName,Street,CardBrand,CardExpiration,CardHolderName,CardNumber,CardSecurityNumber,City,Installments,Complement,PaymentType,State,ZipCode,GrainAccesses
13000,09/28/2023 23:38:12,540:Generic Soft Sausages:8:2442:1:0; 340:Small Plastic Sausages:5:8938:1:0; 557:Incredible Plastic Tuna:6:388:1:0; 148:Refined Metal Fish:10:3848:2:0; 900:Awesome Wooden Hat:7:3003:0:0;,13000,Bernadette,Glover,86644 Lilly Forge,Personal Loan Account,23.08.2024,Pat Turner,4092964385630,913,Stantonland,0,Peru,CREDIT_CARD,Maryland,39245-1321,Marketplace.Grains.OrderActor:8:2;Marketplace.Grains.PaymentActor:8:1;Marketplace.Grains.StockActor:28:3;Marketplace.Grains.StockActor:20:6;Marketplace.Grains.StockActor:45:3;Marketplace.Grains.StockActor:4:3;
13001,09/28/2023 23:38:12,410:Unbranded Metal Gloves:3:646:1:0; 936:Unbranded Steel Fish:5:4745:5:0; 336:Awesome Metal Shoes:6:1058:3:0; 839:Handmade Frozen Computer:2:8878:0:0; 768:Refined Cotton Gloves:9:9924:1:0; 131:Handmade Plastic Fish:7:8669:3:0;,13001,Maxie,Howell,34163 Von View,Savings Account,25.09.2024,Delta Leffler,6304714174309555,081,South Peggie,0,Canada,CREDIT_CARD,North Carolina,04006-5279,Marketplace.Grains.OrderActor:9:2;Marketplace.Grains.PaymentActor:9:1;Marketplace.Grains.StockActor:26:3;Marketplace.Grains.StockActor:40:3;Marketplace.Grains.StockActor:16:3;Marketplace.Grains.StockActor:7:3;Marketplace.Grains.StockActor:0:3;Marketplace.Grains.StockActor:3:3;
13002,09/28/2023 23:38:12,549:Handcrafted Plastic Chair:6:749:2:0; 265:Ergonomic Granite Computer:5:8616:1:0; 271:Handmade Frozen Car:4:1971:5:0; 287:Ergonomic Fresh Computer:2:2110:3:0; 312:Licensed Plastic Shoes:3:4163:4:0;,13002,Claude,Ruecker,79878 Crystel Turnpike,Home Loan Account,29.10.2023,Schuyler Rutherford,3528-6352-8347-7768,228,Leannonton,0,Greece,CREDIT_CARD,Alaska,61985-0962,Marketplace.Grains.OrderActor:10:2;Marketplace.Grains.PaymentActor:10:1;Marketplace.Grains.StockActor:37:3;Marketplace.Grains.StockActor:9:3;Marketplace.Grains.StockActor:15:3;Marketplace.Grains.StockActor:31:3;Marketplace.Grains.StockActor:56:3;
13003,09/28/2023 23:38:12,395:Generic Cotton Soap:5:4260:3:0; 780:Sleek Steel Gloves:3:5136:2:0; 67:Refined Plastic Shirt:3:9007:5:0;,13003,Alanis,Lockman,731 Graham Overpass,Money Market Account,21.02.2024,Janice Rippin,4920-3336-2243-6792,783,New Erikmouth,0,Iran,CREDIT_CARD,Alabama,09410,Marketplace.Grains.OrderActor:11:2;Marketplace.Grains.PaymentActor:11:1;Marketplace.Grains.StockActor:11:3;Marketplace.Grains.StockActor:12:3;Marketplace.Grains.StockActor:3:3;
13004,09/28/2023 23:38:12,487:Handmade Cotton Tuna:9:6081:4:0; 406:Incredible Rubber Keyboard:7:1350:5:0; 42:Licensed Plastic Table:6:3206:2:0;,13004,Blaise,Tillman,4150 Treutel Dam,Checking Account,07.06.2024,Rollin Corwin,3529-1945-1685-9649,399,Lisandroport,0,Oman,CREDIT_CARD,Oregon,10229-3775,Marketplace.Grains.OrderActor:12:2;Marketplace.Grains.PaymentActor:12:1;Marketplace.Grains.StockActor:39:3;Marketplace.Grains.StockActor:22:3;Marketplace.Grains.StockActor:42:3;
13005,09/28/2023 23:38:12,5:Tasty Soft Pants:2:1964:0:0; 483:Handcrafted Concrete Hat:9:9866:2:0;,13005,Maximo,Robel,283 Cartwright Lake,Investment Account,26.04.2024,Cathryn Nikolaus,3036-247151-9379,898,West Kristoffer,0,Albania,CREDIT_CARD,Iowa,55258-5798,Marketplace.Grains.OrderActor:13:2;Marketplace.Grains.PaymentActor:13:1;Marketplace.Grains.StockActor:5:3;Marketplace.Grains.StockActor:35:3;
13006,09/28/2023 23:38:12,779:Licensed Metal Table:3:6822:2:0; 642:Practical Rubber Sausages:10:6366:2:0;,13006,Justyn,Jenkins,8813 Volkman Oval,Home Loan Account,27.09.2024,Libbie West,4901-6402-4215-2077,986,West Joy,0,Democratic People's Republic of Korea,CREDIT_CARD,Louisiana,57284,Marketplace.Grains.OrderActor:14:2;Marketplace.Grains.PaymentActor:14:1;Marketplace.Grains.StockActor:11:3;Marketplace.Grains.StockActor:2:3;
13007,09/28/2023 23:38:12,448:Practical Frozen Computer:7:8499:2:0;,13007,Tia,Lubowitz,62003 Hessel Island,Money Market Account,12.06.2024,Lincoln Bashirian,63040001919928489,378,Framichester,0,Chile,CREDIT_CARD,West Virginia,60133,Marketplace.Grains.OrderActor:15:2;Marketplace.Grains.PaymentActor:15:1;Marketplace.Grains.StockActor:0:3;
13008,09/28/2023 23:38:12,241:Practical Granite Shoes:8:4793:1:0; 792:Intelligent Plastic Pants:3:165:0:0; 98:Practical Cotton Shoes:1:2818:1:0; 369:Ergonomic Plastic Shirt:3:3847:1:0;,13008,Chesley,Kuhlman,338 Lonie Views,Personal Loan Account,21.08.2024,Estefania Mitchell,6396-2095-0184-0306,949,South Zeldamouth,0,French Polynesia,CREDIT_CARD,Florida,33961,Marketplace.Grains.OrderActor:16:2;Marketplace.Grains.PaymentActor:16:1;Marketplace.Grains.StockActor:49:6;Marketplace.Grains.StockActor:24:3;Marketplace.Grains.StockActor:34:3;
13009,09/28/2023 23:38:12,638:Generic Plastic Chair:7:141:2:0; 355:Rustic Steel Fish:6:7781:5:0; 128:Handmade Steel Car:9:8522:0:0; 127:Awesome Soft Ball:1:4540:2:0; 749:Sleek Concrete Keyboard:6:4791:4:0;,13009,Sonia,Schoen,019 Macejkovic Centers,Personal Loan Account,18.08.2024,Allison Jacobs,4065961607602,862,West Domenico,0,Zimbabwe,CREDIT_CARD,Connecticut,36895,Marketplace.Grains.OrderActor:17:2;Marketplace.Grains.PaymentActor:17:1;Marketplace.Grains.StockActor:62:3;Marketplace.Grains.StockActor:35:3;Marketplace.Grains.StockActor:0:3;Marketplace.Grains.StockActor:63:3;Marketplace.Grains.StockActor:45:3;
