OrderId,CreatedAt,Items,CustomerId,FirstName,LastName,Street,CardBrand,CardExpiration,CardHolderName,CardNumber,CardSecurityNumber,City,Installments,Complement,PaymentType,State,ZipCode,GrainAccesses
13000,11/09/2023 00:56:49,668:Handmade Wooden Keyboard:4:5067:4:0; 1196:Licensed Plastic Pants:10:8669:5:0; 807:Gorgeous Cotton Chips:2:8250:2:0; 9572:Awesome Steel Soap:5:8057:1:0; 6309:Intelligent Rubber Bacon:5:6649:5:0;,13000,Leda,Kihn,9948 Mosciski Ford,Investment Account,07.06.2024,Marlen Witting,6759-3593-5321-7579-12,578,West Americaville,0,Ethiopia,CREDIT_CARD,Nebraska,90081,Marketplace.Grains.Extended.OrderActorExt:8:2;Marketplace.Grains.Extended.PaymentActorExt:8:1;Marketplace.Grains.Extended.StockActorExt:28:3;Marketplace.Grains.Extended.StockActorExt:44:3;Marketplace.Grains.Extended.StockActorExt:39:3;Marketplace.Grains.Extended.StockActorExt:36:3;Marketplace.Grains.Extended.StockActorExt:37:3;
13001,11/09/2023 00:56:49,7576:Practical Granite Pizza:5:389:2:0; 8684:Handcrafted Plastic Fish:5:8930:0:0; 6802:Rustic Rubber Ball:8:9067:0:0; 1176:Unbranded Rubber Chair:5:4212:0:0; 616:Fantastic Concrete Gloves:6:934:1:0;,13001,Darrick,Wuckert,96604 Windler Estate,Home Loan Account,10.03.2024,Dorthy Lebsack,3787-673185-93884,811,Jacobsborough,0,Turkmenistan,CREDIT_CARD,Maryland,33772-9319,Marketplace.Grains.Extended.OrderActorExt:9:2;Marketplace.Grains.Extended.PaymentActorExt:9:1;Marketplace.Grains.Extended.StockActorExt:24:6;Marketplace.Grains.Extended.StockActorExt:44:3;Marketplace.Grains.Extended.StockActorExt:18:3;Marketplace.Grains.Extended.StockActorExt:40:3;
13002,11/09/2023 00:56:49,7380:Small Metal Salad:10:6458:3:0; 9233:Ergonomic Granite Tuna:4:9897:0:0; 407:Fantastic Concrete Towels:3:6745:1:0; 5711:Intelligent Fresh Chair:8:9283:1:0; 2995:Unbranded Frozen Pizza:10:2114:4:0;,13002,Tevin,Ferry,17130 Brakus Club,Auto Loan Account,05.04.2024,Golden Olson,6763310433759947018,857,North Monteborough,0,Singapore,CREDIT_CARD,Iowa,74178-3303,Marketplace.Grains.Extended.OrderActorExt:10:2;Marketplace.Grains.Extended.PaymentActorExt:10:1;Marketplace.Grains.Extended.StockActorExt:20:3;Marketplace.Grains.Extended.StockActorExt:17:3;Marketplace.Grains.Extended.StockActorExt:23:3;Marketplace.Grains.Extended.StockActorExt:15:3;Marketplace.Grains.Extended.StockActorExt:51:3;
13003,11/09/2023 00:56:49,1081:Gorgeous Frozen Car:1:6774:0:0; 5044:Gorgeous Fresh Chips:4:9526:4:0; 2555:Rustic Fresh Soap:5:7468:1:0; 7899:Licensed Fresh Car:7:4806:2:0; 6245:Refined Rubber Bike:4:3951:4:0;,13003,Ross,Hudson,93542 Bins Station,Savings Account,22.08.2024,Zechariah Fisher,6767-3725-1330-5709,344,Isaiahview,0,Mali,CREDIT_CARD,Minnesota,06139-3778,Marketplace.Grains.Extended.OrderActorExt:11:2;Marketplace.Grains.Extended.PaymentActorExt:11:1;Marketplace.Grains.Extended.StockActorExt:57:3;Marketplace.Grains.Extended.StockActorExt:52:3;Marketplace.Grains.Extended.StockActorExt:59:3;Marketplace.Grains.Extended.StockActorExt:27:3;Marketplace.Grains.Extended.StockActorExt:37:3;
13004,11/09/2023 00:56:49,1501:Ergonomic Plastic Pants:5:3871:2:0; 7060:Intelligent Concrete Table:5:9101:0:0; 8521:Handmade Steel Pants:10:266:3:0; 6307:Licensed Fresh Sausages:1:9952:0:0; 3247:Gorgeous Steel Shirt:9:8904:1:0;,13004,Vivian,Walter,1770 Troy Pines,Savings Account,22.06.2024,Sabrina Herman,5020-5639-8596-9874,506,Port Teresa,0,Georgia,CREDIT_CARD,West Virginia,28914-0115,Marketplace.Grains.Extended.OrderActorExt:12:2;Marketplace.Grains.Extended.PaymentActorExt:12:1;Marketplace.Grains.Extended.StockActorExt:29:3;Marketplace.Grains.Extended.StockActorExt:20:3;Marketplace.Grains.Extended.StockActorExt:9:3;Marketplace.Grains.Extended.StockActorExt:35:3;Marketplace.Grains.Extended.StockActorExt:47:3;
13005,11/09/2023 00:56:49,9940:Practical Granite Mouse:10:9514:3:0; 8063:Ergonomic Steel Chips:5:9120:0:0; 6977:Small Rubber Sausages:6:4795:0:0; 6765:Awesome Plastic Car:4:5554:1:0; 1979:Generic Plastic Salad:9:7053:3:0;,13005,Edmund,Gerhold,9587 Mia Ports,Investment Account,14.11.2023,Catharine Brakus,3528-3038-9507-0972,020,New Maryjaneport,0,Bangladesh,CREDIT_CARD,Massachusetts,29394,Marketplace.Grains.Extended.OrderActorExt:13:2;Marketplace.Grains.Extended.PaymentActorExt:13:1;Marketplace.Grains.Extended.StockActorExt:20:3;Marketplace.Grains.Extended.StockActorExt:63:3;Marketplace.Grains.Extended.StockActorExt:1:3;Marketplace.Grains.Extended.StockActorExt:45:3;Marketplace.Grains.Extended.StockActorExt:59:3;
13006,11/09/2023 00:56:49,423:Refined Concrete Chair:1:2226:4:0; 5424:Practical Fresh Chips:9:6757:3:0; 1207:Generic Fresh Bacon:6:1135:1:0; 6514:Small Frozen Hat:3:4375:1:0; 2136:Tasty Metal Hat:8:3364:3:0;,13006,Loyal,Wolf,70261 Schowalter Pine,Auto Loan Account,29.12.2023,Alfreda Strosin,5483-8025-4032-2207,339,New John,0,Belgium,CREDIT_CARD,Delaware,16162-8226,Marketplace.Grains.Extended.OrderActorExt:14:2;Marketplace.Grains.Extended.PaymentActorExt:14:1;Marketplace.Grains.Extended.StockActorExt:39:3;Marketplace.Grains.Extended.StockActorExt:48:3;Marketplace.Grains.Extended.StockActorExt:55:3;Marketplace.Grains.Extended.StockActorExt:50:3;Marketplace.Grains.Extended.StockActorExt:24:3;
13007,11/09/2023 00:56:49,8962:Gorgeous Plastic Chicken:10:7674:2:0; 4273:Tasty Concrete Shoes:8:7082:0:0; 1286:Fantastic Granite Shirt:9:8790:4:0; 7477:Unbranded Fresh Gloves:1:8588:4:0; 697:Rustic Wooden Pants:2:5135:0:0;,13007,Aurelio,Green,7487 Jane Ville,Auto Loan Account,22.03.2024,Albina Smith,3588-9417-6669-7568,285,Lake Vaughnmouth,0,Sudan,CREDIT_CARD,Missouri,31146-0711,Marketplace.Grains.Extended.OrderActorExt:15:2;Marketplace.Grains.Extended.PaymentActorExt:15:1;Marketplace.Grains.Extended.StockActorExt:2:3;Marketplace.Grains.Extended.StockActorExt:49:3;Marketplace.Grains.Extended.StockActorExt:6:3;Marketplace.Grains.Extended.StockActorExt:53:3;Marketplace.Grains.Extended.StockActorExt:57:3;
13008,11/09/2023 00:56:49,6818:Generic Fresh Salad:1:8667:0:0; 2843:Small Granite Pizza:2:1599:2:0; 5409:Licensed Concrete Computer:4:6826:0:0; 4800:Intelligent Fresh Chicken:5:6951:0:0; 1424:Gorgeous Steel Keyboard:3:2260:4:0;,13008,Duane,Keebler,89615 Linnie Valley,Home Loan Account,12.05.2024,Casandra Krajcik,6370-4653-8457-7114,434,Mileston,0,Nauru,CREDIT_CARD,Mississippi,38915,Marketplace.Grains.Extended.OrderActorExt:16:2;Marketplace.Grains.Extended.PaymentActorExt:16:1;Marketplace.Grains.Extended.StockActorExt:34:3;Marketplace.Grains.Extended.StockActorExt:27:3;Marketplace.Grains.Extended.StockActorExt:33:3;Marketplace.Grains.Extended.StockActorExt:0:3;Marketplace.Grains.Extended.StockActorExt:16:3;
13009,11/09/2023 00:56:49,6616:Tasty Steel Chicken:2:5088:4:0; 4398:Small Granite Sausages:6:9763:1:0; 5899:Gorgeous Cotton Salad:3:4938:0:0; 7839:Rustic Rubber Tuna:10:3900:1:0; 2907:Intelligent Rubber Computer:3:9343:5:0;,13009,Shad,Pfeffer,12704 Wyman Mews,Money Market Account,12.08.2024,Andreane Rodriguez,5431-4782-6247-7223,273,New Cassidyfort,0,South Georgia and the South Sandwich Islands,CREDIT_CARD,Oklahoma,21836-7657,Marketplace.Grains.Extended.OrderActorExt:17:2;Marketplace.Grains.Extended.PaymentActorExt:17:1;Marketplace.Grains.Extended.StockActorExt:24:3;Marketplace.Grains.Extended.StockActorExt:46:3;Marketplace.Grains.Extended.StockActorExt:11:3;Marketplace.Grains.Extended.StockActorExt:31:3;Marketplace.Grains.Extended.StockActorExt:27:3;
